Date,DVP,MWM,OTG
2000-04-20,76.453239440918,76.453239440918,75.1045074462891
2000-04-21,72.996208190918,72.996208190918,71.4839706420899
2000-04-22,86.0872573852539,86.0872573852539,84.5563278198242
2000-04-23,68.7806854248047,68.7806854248047,68.6211853027344
2000-04-24,86.4005279541016,86.4005279541016,86.3132934570313
2000-04-25,79.1745300292969,79.1745300292969,78.1958084106445
2000-04-26,79.508430480957,79.508430480957,78.930534362793
2000-04-27,78.4072723388672,78.4072723388672,77.8165969848633
2000-04-28,80.8396987915039,80.8396987915039,79.2896041870117
2000-04-29,75.1472549438477,75.1472549438477,75.181884765625
2000-04-30,75.0333023071289,75.0333023071289,73.847038269043
2000-05-01,67.7824249267578,67.7824249267578,66.9618682861328
2000-05-02,72.1685180664063,72.1685180664063,70.7912826538086
2000-05-03,70.8475875854492,70.8475875854492,68.8792877197266
2000-05-04,75.276252746582,75.276252746582,73.5154876708984
2000-05-05,85.838737487793,85.838737487793,85.3785095214844
2000-05-06,74.9907913208008,74.9907913208008,71.9148712158203
2000-05-07,71.1213226318359,71.1213226318359,69.0449600219727
2000-05-08,71.092155456543,71.092155456543,70.0474548339844
2000-05-09,68.1750030517578,68.1750030517578,66.4562530517578
2000-05-10,68.728141784668,68.728141784668,67.7248001098633
2000-05-11,74.6954803466797,74.6954803466797,75.8172302246094
2000-05-12,74.0133590698242,74.0133590698242,71.8273315429688
2000-05-13,77.8687591552734,77.8687591552734,76.3896789550781
2000-05-14,69.645866394043,69.645866394043,69.8570938110352
2000-05-15,66.7869033813477,66.7869033813477,66.5173950195313
2000-05-16,85.0953750610352,85.0953750610352,84.8154296875
2000-05-17,84.9484710693359,84.9484710693359,84.5546188354492
2000-05-18,78.6920776367188,78.6920776367188,77.9357147216797
2000-05-19,72.03857421875,72.03857421875,69.9114303588867
2000-05-20,64.3230133056641,64.3230133056641,63.7996559143067
2000-05-21,64.7007675170899,64.7007675170899,62.3204917907715
2000-05-22,61.7825889587402,61.7825889587402,59.7467842102051
2000-05-23,62.1593780517578,62.1593780517578,60.4314575195313
2000-05-24,67.8417129516602,67.8417129516602,65.2315292358399
2000-05-25,84.4218673706055,84.4218673706055,82.6438674926758
2000-05-26,73.711799621582,73.711799621582,76.1654968261719
2000-05-27,62.2429161071777,62.2429161071777,61.4769020080566
2000-05-28,66.5430603027344,66.5430603027344,64.8445053100586
2000-05-29,65.3933486938477,65.3933486938477,63.4769859313965
2000-05-30,61.3873825073242,61.3873825073242,60.5833511352539
2000-05-31,70.1664276123047,70.1664276123047,70.1609725952149
2000-06-01,64.9687881469727,64.9687881469727,66.5995025634766
2000-06-02,83.0292739868164,83.0292739868164,84.8666229248047
2000-06-03,87.9299011230469,87.9299011230469,87.5023956298828
2000-06-04,71.5943756103516,71.5943756103516,71.6560897827149
2000-06-05,67.5969543457031,67.5969543457031,67.8787307739258
2000-06-06,56.8566627502441,56.8566627502441,57.1956405639649
2000-06-07,64.6611251831055,64.6611251831055,63.9698638916016
2000-06-08,77.7801742553711,77.7801742553711,77.7391128540039
2000-06-09,73.3172760009766,73.3172760009766,75.8807525634766
2000-06-10,68.8245391845703,68.8245391845703,68.4303207397461
2000-06-11,76.6591110229492,76.6591110229492,74.3627319335938
2000-06-12,62.5792083740234,62.5792083740234,60.3701210021973
2000-06-13,62.452938079834,62.452938079834,60.3861236572266
2000-06-14,76.5249557495117,76.5249557495117,74.6790008544922
2000-06-15,68.1227493286133,68.1227493286133,69.6558609008789
2000-06-16,66.1582183837891,66.1582183837891,67.5174102783203
2000-06-17,60.5543479919434,60.5543479919434,61.6037368774414
2000-06-18,58.1887512207031,58.1887512207031,58.9917678833008
2000-06-19,55.3944320678711,55.3944320678711,55.2212791442871
2000-06-20,63.8954010009766,63.8954010009766,63.7259368896484
2000-06-21,62.2473945617676,62.2473945617676,61.9157638549805
2000-06-22,48.2489624023438,48.2489624023438,48.3528671264649
2000-06-23,46.024169921875,46.024169921875,45.9351921081543
2000-06-24,55.2253112792969,55.2253112792969,53.2369003295899
2000-06-25,66.367919921875,66.367919921875,64.6420669555664
2000-06-26,67.8510284423828,67.8510284423828,67.0429306030274
2000-06-27,69.9552230834961,69.9552230834961,68.3851089477539
2000-06-28,73.0061569213867,73.0061569213867,74.4221115112305
2000-06-29,66.0392837524414,66.0392837524414,66.8944549560547
2000-06-30,65.5304412841797,65.5304412841797,65.1016464233399
2000-07-01,69.5715789794922,69.5715789794922,68.6446380615234
2000-07-02,79.1228561401367,79.1228561401367,76.5811614990234
2000-07-03,76.379638671875,76.379638671875,75.4099655151367
2000-07-04,64.5375900268555,64.5375900268555,64.6979446411133
2000-07-05,60.0884094238281,60.0884094238281,60.0253143310547
2000-07-06,71.2700729370117,71.2700729370117,69.9887237548828
2000-07-07,71.898567199707,71.898567199707,70.1777038574219
2000-07-08,68.7711639404297,68.7711639404297,66.7864532470703
2000-07-09,60.8573989868164,60.8573989868164,59.0019569396973
2000-07-10,58.4153671264649,58.4153671264649,56.9130210876465
2000-07-11,56.6919555664063,56.6919555664063,55.6575584411621
2000-07-12,53.877067565918,53.877067565918,52.615348815918
2000-07-13,51.1809806823731,51.1809806823731,49.9229545593262
2000-07-14,49.299259185791,49.299259185791,48.2239799499512
2000-07-15,50.5094718933106,50.5094718933106,49.8991355895996
2000-07-16,61.4734344482422,61.4734344482422,60.1887397766113
2000-07-17,67.3959350585938,67.3959350585938,66.0010299682617
2000-07-18,56.5074157714844,56.5074157714844,55.4655380249024
2000-07-19,57.6142158508301,57.6142158508301,56.103328704834
2000-07-20,54.9690818786621,54.9690818786621,53.6647758483887
2000-07-21,54.871768951416,54.871768951416,53.2905158996582
2000-07-22,54.6871223449707,54.6871223449707,52.7047920227051
2000-07-23,53.4685554504395,53.4685554504395,51.6163024902344
2000-07-24,51.2375373840332,51.2375373840332,49.7141380310059
2000-07-25,52.0389404296875,52.0389404296875,50.6119918823242
2000-07-26,55.0355987548828,55.0355987548828,53.1857986450195
2000-07-27,54.3694801330566,54.3694801330566,53.6881065368652
2000-07-28,69.0918655395508,69.0918655395508,67.6765441894531
2000-07-29,69.9967269897461,69.9967269897461,69.042724609375
2000-07-30,66.9357299804688,66.9357299804688,66.2801513671875
2000-07-31,59.8184318542481,59.8184318542481,59.2240905761719
2000-08-01,64.2584228515625,64.2584228515625,63.962703704834
2000-08-02,71.2069244384766,71.2069244384766,71.2391662597656
2000-08-03,62.5946350097656,62.5946350097656,62.7315788269043
2000-08-04,52.8711547851563,52.8711547851563,52.530029296875
2000-08-05,45.5480995178223,45.5480995178223,44.5042381286621
2000-08-06,54.8228988647461,54.8228988647461,52.8970451354981
2000-08-07,67.7775802612305,67.7775802612305,66.6486434936524
2000-08-08,60.411376953125,60.411376953125,58.9711647033692
2000-08-09,55.6132888793945,55.6132888793945,54.1279792785645
2000-08-10,59.6674118041992,59.6674118041992,58.5161895751953
2000-08-11,60.6208877563477,60.6208877563477,58.6748542785645
2000-08-12,52.5815353393555,52.5815353393555,51.0610313415527
2000-08-13,46.2754440307617,46.2754440307617,45.1498985290527
2000-08-14,50.7365417480469,50.7365417480469,49.0686836242676
2000-08-15,55.4900932312012,55.4900932312012,53.5880088806152
2000-08-16,67.64892578125,67.64892578125,66.4048843383789
2000-08-17,91.0348129272461,91.0348129272461,91.08447265625
2000-08-18,86.6889953613281,86.6889953613281,87.5237655639648
2000-08-19,85.3794860839844,85.3794860839844,85.746467590332
2000-08-20,72.594856262207,72.594856262207,69.6838226318359
2000-08-21,59.6506385803223,59.6506385803223,56.1923446655274
2000-08-22,63.3974456787109,63.3974456787109,60.008171081543
2000-08-23,63.0767250061035,63.0767250061035,59.0420532226563
2000-08-24,57.2673110961914,57.2673110961914,52.9343986511231
2000-08-25,53.9350051879883,53.9350051879883,51.4521980285645
2000-08-26,70.559684753418,70.559684753418,69.005500793457
2000-08-27,76.7842483520508,76.7842483520508,75.0742721557617
2000-08-28,69.3136825561524,69.3136825561524,66.1340560913086
2000-08-29,76.7039031982422,76.7039031982422,76.1475982666016
2000-08-30,82.5910034179688,82.5910034179688,82.3514556884766
2000-08-31,79.4790573120117,79.4790573120117,83.7476959228516
2000-09-01,67.8661956787109,67.8661956787109,71.2412796020508
2000-09-02,68.7783050537109,68.7783050537109,73.2925567626953
2000-09-03,70.9941558837891,70.9941558837891,73.1042633056641
2000-09-04,84.808967590332,84.808967590332,87.9294891357422
2000-09-05,80.5932769775391,80.5932769775391,81.1362686157227
2000-09-06,87.6935806274414,87.6935806274414,89.2250442504883
2000-09-07,78.7341079711914,78.7341079711914,79.7239608764649
2000-09-08,84.9015960693359,84.9015960693359,86.5993804931641
2000-09-09,74.5361099243164,74.5361099243164,74.9831085205078
2000-09-10,78.8505935668945,78.8505935668945,77.5801620483399
2000-09-11,91.0993499755859,91.0993499755859,92.2927703857422
2000-09-12,81.4346923828125,81.4346923828125,81.8016586303711
2000-09-13,75.6443405151367,75.6443405151367,75.7279586791992
2000-09-14,75.005256652832,75.005256652832,75.2545471191406
2000-09-15,73.2513732910156,73.2513732910156,72.3807144165039
2000-09-16,72.1698684692383,72.1698684692383,71.0024261474609
2000-09-17,75.6971969604492,75.6971969604492,75.9211196899414
2000-09-18,72.4131851196289,72.4131851196289,73.5527801513672
2000-09-19,73.1426162719727,73.1426162719727,72.9496002197266
2000-09-20,78.4399795532227,78.4399795532227,78.8744735717773
2000-09-21,75.7809219360352,75.7809219360352,74.4616165161133
2000-09-22,68.2279663085938,68.2279663085938,68.558837890625
2000-09-23,75.200325012207,75.200325012207,74.5659103393555
2000-09-24,71.7683334350586,71.7683334350586,70.6023559570313
2000-09-25,70.2821350097656,70.2821350097656,68.538932800293
2000-09-26,72.510986328125,72.510986328125,69.7899169921875
2000-09-27,72.6601257324219,72.6601257324219,70.2124710083008
2000-09-28,84.417854309082,84.417854309082,82.2065963745117
2000-09-29,84.6511840820313,84.6511840820313,85.711555480957
2000-09-30,83.5498275756836,83.5498275756836,83.2852325439453
2000-10-01,86.7273864746094,86.7273864746094,85.7771301269531
2000-10-02,93.7573165893555,93.7573165893555,92.0413284301758
2000-10-03,74.1039047241211,74.1039047241211,74.6603317260742
2000-10-04,68.9761428833008,68.9761428833008,67.8629760742188
2000-10-05,75.0165100097656,75.0165100097656,74.6903610229492
2000-10-06,78.4854431152344,78.4854431152344,76.6372222900391
2000-10-07,74.8058929443359,74.8058929443359,75.7675094604492
2000-10-08,72.8135223388672,72.8135223388672,73.9793930053711
2000-10-09,78.298210144043,78.298210144043,78.2646179199219
2000-10-10,78.807975769043,78.807975769043,78.5575332641602
2000-10-11,65.4417343139649,65.4417343139649,67.1421051025391
2000-10-12,60.7617568969727,60.7617568969727,61.5422325134277
2000-10-13,79.2376708984375,79.2376708984375,76.8530960083008
2000-10-14,78.6769714355469,78.6769714355469,76.996208190918
2000-10-15,78.0190963745117,78.0190963745117,76.3490219116211
2000-10-16,87.5293960571289,87.5293960571289,88.5235595703125
2000-10-17,82.6014099121094,82.6014099121094,83.1760177612305
2000-10-18,87.4924011230469,87.4924011230469,86.7675476074219
2000-10-19,75.8301467895508,75.8301467895508,73.3945770263672
2000-10-20,75.7903671264648,75.7903671264648,74.6452941894531
2000-10-21,77.2234039306641,77.2234039306641,76.9617462158203
2000-10-22,85.093490600586,85.093490600586,84.6802139282227
2000-10-23,84.9154205322266,84.9154205322266,84.6971282958984
2000-10-24,80.7007064819336,80.7007064819336,80.2522506713867
2000-10-25,80.2334594726563,80.2334594726563,79.7526397705078
2000-10-26,78.7289657592774,78.7289657592774,77.2387313842773
2000-10-27,81.7365036010742,81.7365036010742,82.5723876953125
2000-10-28,88.8806304931641,88.8806304931641,87.0579986572266
2000-10-29,88.3425674438477,88.3425674438477,86.9625625610352
2000-10-30,82.0665130615234,82.0665130615234,80.2212142944336
2000-10-31,84.9740829467774,84.9740829467774,82.7913665771484
2000-11-01,90.6068954467773,90.6068954467773,88.8593521118164
2000-11-02,88.5013122558594,88.5013122558594,87.846076965332
2000-11-03,84.0278701782227,84.0278701782227,82.918197631836
2000-11-04,85.8428726196289,85.8428726196289,83.9731979370117
2000-11-05,89.2574462890625,89.2574462890625,87.5512237548828
2000-11-06,84.4584045410156,84.4584045410156,83.8112640380859
2000-11-07,80.587646484375,80.587646484375,79.4455108642578
2000-11-08,76.4847183227539,76.4847183227539,75.0689163208008
2000-11-09,77.3249588012695,77.3249588012695,74.5467681884766
2000-11-10,90.4052734375,90.4052734375,89.9818572998047
2000-11-11,85.89697265625,85.89697265625,85.1581192016602
2000-11-12,84.277702331543,84.277702331543,83.5773849487305
2000-11-13,82.0359115600586,82.0359115600586,81.3294448852539
2000-11-14,76.2494125366211,76.2494125366211,75.7119750976563
2000-11-15,88.9931793212891,88.9931793212891,88.2811965942383
2000-11-16,87.1302795410156,87.1302795410156,87.8091278076172
2000-11-17,86.1436614990234,86.1436614990234,85.3208541870117
2000-11-18,80.0152893066406,80.0152893066406,79.6055755615234
2000-11-19,91.3921585083008,91.3921585083008,90.9990234375
2000-11-20,92.2228088378906,92.2228088378906,91.9272689819336
2000-11-21,90.5257949829102,90.5257949829102,90.7186584472656
2000-11-22,80.6067581176758,80.6067581176758,80.1009674072266
2000-11-23,83.230697631836,83.230697631836,83.6196365356445
2000-11-24,86.0209350585938,86.0209350585938,85.8247146606445
2000-11-25,88.0058364868164,88.0058364868164,87.8187713623047
2000-11-26,86.8050689697266,86.8050689697266,86.5520248413086
2000-11-27,82.9372787475586,82.9372787475586,83.2537536621094
2000-11-28,76.2511596679688,76.2511596679688,74.6240615844727
2000-11-29,79.3179244995117,79.3179244995117,76.6529006958008
2000-11-30,81.0795211791992,81.0795211791992,79.1448211669922
2000-12-01,84.8499755859375,84.8499755859375,83.8949966430664
2000-12-02,89.3261947631836,89.3261947631836,87.5683441162109
2000-12-03,90.2257995605469,90.2257995605469,89.8640899658203
2000-12-04,90.6109161376953,90.6109161376953,90.5176696777344
2000-12-05,89.659294128418,89.659294128418,89.4773330688477
2000-12-06,81.6572799682617,81.6572799682617,81.2443389892578
2000-12-07,91.7586517333984,91.7586517333984,92.2146835327148
2000-12-08,94.1153106689453,94.1153106689453,94.35546875
2000-12-09,91.7707290649414,91.7707290649414,90.9283905029297
2000-12-10,84.2653198242188,84.2653198242188,83.0270233154297
2000-12-11,78.5698547363281,78.5698547363281,76.2519760131836
2000-12-12,77.0917892456055,77.0917892456055,74.4974899291992
2000-12-13,81.7030334472656,81.7030334472656,79.3623962402344
2000-12-14,73.6307373046875,73.6307373046875,71.8394088745117
2000-12-15,71.2023773193359,71.2023773193359,70.4205017089844
2000-12-16,84.9042053222656,84.9042053222656,84.884147644043
2000-12-17,94.2696151733398,94.2696151733398,94.294563293457
2000-12-18,93.6869964599609,93.6869964599609,93.6000518798828
2000-12-19,96.1579360961914,96.1579360961914,95.9209442138672
2000-12-20,92.9907913208008,92.9907913208008,92.6547546386719
2000-12-21,90.8214721679687,90.8214721679687,90.8483963012695
2000-12-22,91.9657745361328,91.9657745361328,91.4316329956055
2000-12-23,87.4298553466797,87.4298553466797,87.066146850586
2000-12-24,89.971923828125,89.971923828125,89.909912109375
2000-12-25,91.2419509887695,91.2419509887695,90.4491348266602
2000-12-26,86.5275421142578,86.5275421142578,85.8731079101563
2000-12-27,86.3571014404297,86.3571014404297,84.946647644043
2000-12-28,87.8586883544922,87.8586883544922,86.380973815918
2000-12-29,90.0824203491211,90.0824203491211,88.8760299682617
2000-12-30,91.3654556274414,91.3654556274414,89.9073333740235
2000-12-31,89.364128112793,89.364128112793,87.7424621582031
2001-01-01,91.0166931152344,91.0166931152344,89.7750854492188
2001-01-02,88.5500946044922,88.5500946044922,86.9291763305664
2001-01-03,87.8811874389649,87.8811874389649,85.8010330200195
2001-01-04,91.4820098876953,91.4820098876953,89.4912719726563
2001-01-05,94.0816955566406,94.0816955566406,93.2717132568359
2001-01-06,93.3463134765625,93.3463134765625,92.7438735961914
2001-01-07,90.0779876708984,90.0779876708984,89.7283248901367
2001-01-08,90.2628402709961,90.2628402709961,89.2696380615234
2001-01-09,90.557487487793,90.557487487793,90.5104217529297
2001-01-10,82.1705551147461,82.1705551147461,80.4146728515625
2001-01-11,82.2112426757813,82.2112426757813,80.6521606445313
2001-01-12,74.8925094604492,74.8925094604492,74.0614929199219
2001-01-13,67.142219543457,67.142219543457,65.7584838867188
2001-01-14,76.6222763061523,76.6222763061523,74.8785400390625
2001-01-15,82.0435180664063,82.0435180664063,80.8293533325195
2001-01-16,80.8009033203125,80.8009033203125,79.6684646606445
2001-01-17,84.7036743164063,84.7036743164063,83.4539184570313
2001-01-18,88.7035903930664,88.7035903930664,88.9428634643555
2001-01-19,93.8466873168945,93.8466873168945,94.552360534668
2001-01-20,90.2040328979492,90.2040328979492,89.7086334228516
2001-01-21,91.1062545776367,91.1062545776367,89.9295501708984
2001-01-22,91.8417053222656,91.8417053222656,91.512809753418
2001-01-23,93.9774703979492,93.9774703979492,93.7842254638672
2001-01-24,90.0839004516602,90.0839004516602,89.4205780029297
2001-01-25,90.648551940918,90.648551940918,90.158821105957
2001-01-26,83.487060546875,83.487060546875,83.0927734375
2001-01-27,72.2317199707031,72.2317199707031,71.3582611083984
2001-01-28,66.9997940063477,66.9997940063477,66.1953277587891
2001-01-29,83.9921112060547,83.9921112060547,80.8261337280274
2001-01-30,88.7858123779297,88.7858123779297,89.6620101928711
2001-01-31,85.2199783325195,85.2199783325195,84.6242218017578
2001-02-01,87.6317138671875,87.6317138671875,86.9225769042969
2001-02-02,89.7970733642578,89.7970733642578,91.2731781005859
2001-02-03,87.3385009765625,87.3385009765625,87.6715545654297
2001-02-04,91.2876205444336,91.2876205444336,90.8269805908203
2001-02-05,91.6842498779297,91.6842498779297,92.0020980834961
2001-02-06,90.55078125,90.55078125,89.6000366210938
2001-02-07,88.3514251708984,88.3514251708984,87.0734252929688
2001-02-08,88.3400192260742,88.3400192260742,87.1572341918945
2001-02-09,90.1994094848633,90.1994094848633,88.8358917236328
2001-02-10,88.8506622314453,88.8506622314453,88.7114639282227
2001-02-11,82.8610763549805,82.8610763549805,82.2974395751953
2001-02-12,80.0745391845703,80.0745391845703,79.8387145996094
2001-02-13,89.5041046142578,89.5041046142578,88.7046279907227
2001-02-14,85.159553527832,85.159553527832,83.1685562133789
2001-02-15,85.8127670288086,85.8127670288086,84.1193161010742
2001-02-16,90.858642578125,90.858642578125,89.6428833007813
2001-02-17,87.7678146362305,87.7678146362305,86.9571838378906
2001-02-18,86.3142623901367,86.3142623901367,83.0234451293945
2001-02-19,88.2615509033203,88.2615509033203,86.677001953125
2001-02-20,91.0280914306641,91.0280914306641,89.4051208496094
2001-02-21,82.4476470947266,82.4476470947266,82.9812774658203
2001-02-22,79.4647979736328,79.4647979736328,79.4068374633789
2001-02-23,75.639404296875,75.639404296875,73.8028564453125
2001-02-24,80.8871383666992,80.8871383666992,78.6763916015625
2001-02-25,81.1593475341797,81.1593475341797,79.2953338623047
2001-02-26,83.9181442260742,83.9181442260742,83.8578872680664
2001-02-27,77.3867416381836,77.3867416381836,77.3822631835938
2001-02-28,73.1029739379883,73.1029739379883,73.2440338134766
2001-03-01,82.2371597290039,82.2371597290039,82.0104522705078
2001-03-02,87.8619384765625,87.8619384765625,87.1173477172852
2001-03-03,93.0725631713867,93.0725631713867,92.5334091186524
2001-03-04,89.289909362793,89.289909362793,89.273323059082
2001-03-05,85.7043533325195,85.7043533325195,84.9540023803711
2001-03-06,81.7483291625977,81.7483291625977,80.7999267578125
2001-03-07,81.8005676269531,81.8005676269531,80.6203460693359
2001-03-08,88.369384765625,88.369384765625,87.7834548950195
2001-03-09,85.6813735961914,85.6813735961914,85.8007049560547
2001-03-10,86.5165939331055,86.5165939331055,86.0420227050781
2001-03-11,87.222038269043,87.222038269043,86.280014038086
2001-03-12,86.5630798339844,86.5630798339844,85.0586547851563
2001-03-13,80.7186813354492,80.7186813354492,78.0552062988281
2001-03-14,83.2110290527344,83.2110290527344,81.6931762695313
2001-03-15,85.7914047241211,85.7914047241211,84.8702392578125
2001-03-16,85.1364974975586,85.1364974975586,84.8406219482422
2001-03-17,89.1362609863281,89.1362609863281,89.4848327636719
2001-03-18,82.4800643920898,82.4800643920898,83.8075637817383
2001-03-19,77.9867477416992,77.9867477416992,78.2003784179688
2001-03-20,84.7773513793945,84.7773513793945,84.5771179199219
2001-03-21,73.8741760253906,73.8741760253906,73.5083084106445
2001-03-22,75.00732421875,75.00732421875,73.1282424926758
2001-03-23,91.790397644043,91.790397644043,90.9425506591797
2001-03-24,85.4516677856445,85.4516677856445,84.2242736816406
2001-03-25,82.2738418579102,82.2738418579102,81.8739318847656
2001-03-26,84.8843383789063,84.8843383789063,83.6651611328125
2001-03-27,77.438606262207,77.438606262207,75.7072906494141
2001-03-28,69.2710266113281,69.2710266113281,68.2710494995117
2001-03-29,88.3352966308594,88.3352966308594,86.4131851196289
2001-03-30,90.249870300293,90.249870300293,90.8546295166016
2001-03-31,87.0587921142578,87.0587921142578,85.6994400024414
