Date,OXV,I75,CAV,OTM,IKV,OOA,PEA,MWM,OTG,DSM,SLB,CNC,PRO,CIN,EBS,DVP,AXA,BNW,EST
13/10/2005,1.405653027,,1.101336302,2.397369315,1.123073244,,1.01438874,0.992651849,2.543217479,1.239821904,2.688130237,1.499846219,,1.760689008,1.717215227,2.092298318,0.826221815,1.572302521,2.521905568
14/10/2005,3.260535124,,3.535869328,3.902635983,2.55770874,,2.789569111,4.369117314,4.91253932,3.842156513,4.543012438,3.050411798,,3.383710889,3.630062521,5.269828703,,3.427184876,4.721926953
15/10/2005,1.29696842,,1.304214101,2.80159785,0.731809008,,1.76793469,1.391161663,1.796917211,1.728432231,1.818654101,1.818654101,,0.775282841,1.441881126,1.503328206,,1.630267562,2.350904528
16/10/2005,2.369322201,,2.798051712,2.747030685,2.101233781,,2.144707562,4.477802023,4.586486219,3.443949704,4.72415345,2.550463109,,3.289517799,4.137256891,4.699036431,,3.666290672,4.819641745
17/10/2005,3.304009111,,4.035818017,4.624934436,2.55770874,,2.883762201,4.948768242,5.347277645,3.489151746,4.274923864,3.528623544,,4.064800692,3.956115982,5.368614816,4.774873118,3.477904235,5.079735921
18/10/2005,5.282067231,,4.782117977,4.257322814,3.151850672,,2.876516673,5.934174461,5.999384876,4.427627661,5.963156468,4.202467562,,5.311049751,5.37626068,6.340518528,5.56464655,4.448818988,6.304045246
19/10/2005,4.151747894,,3.427184876,5.419390301,4.035818017,,3.260535124,4.122765887,4.840083532,5.183144534,5.883454793,4.456064876,,4.521275805,4.716907562,3.72832658,4.13001126,5.180627894,4.332504104
20/10/2005,4.5064944,,3.9920544,5.668892158,3.3644376,,2.6339328,2.275129111,2.485252438,4.457762528,5.9057712,5.1649776,,4.5579384,5.0723784,2.039581851,3.549636,4.62996,3.234649378
21/10/2005,2.07225126,,1.579548202,4.172600205,1.652004556,,2.122970672,3.463412769,3.521378017,2.542065391,2.695375765,2.463515547,,2.202672604,2.028777479,3.641071691,2.115725041,2.137461983,3.728971482
22/10/2005,3.10113126,,3.159096456,4.615959001,3.680781983,,4.079291798,3.811203327,4.064800692,3.973457034,4.028572438,3.115622521,,3.202570237,2.854779834,4.068257008,3.347482892,3.572097479,4.290831892
23/10/2005,4.238695456,,5.15889126,5.642325962,4.956013101,,4.774873118,7.658634959,6.926825539,5.213278886,6.564544544,4.61546874,,6.310947231,4.91253932,6.538659467,5.56464655,5.651594113,6.88746059
24/10/2005,3.347482892,,2.876516673,5.292664695,3.550360692,,3.651799308,2.775077799,2.81855158,3.837851524,2.847533947,3.753238234,,3.138829681,2.86202531,1.943238042,2.767832272,3.883659834,3.61976086
25/10/2005,1.579548202,,0.73905469,2.949862751,1.137564556,,1.637513244,1.586793781,2.760586385,1.79946374,1.615776302,1.717215227,,1.369424773,1.181038337,2.470402613,1.065108202,1.746197799,2.636864079
26/10/2005,0,,1.441881126,0.789430249,0.173895207,,0,1.485354907,2.688130237,0.656502915,2.985201177,0.840493512,,1.144810083,1.144810083,2.297710764,1.333196673,0.80426531,2.146852983
27/10/2005,0.637615765,,1.818654101,2.038733231,0.637458243,,0,2.695375765,3.159096456,1.356055197,2.579445527,0.847739143,,0.905704235,1.376670454,1.41471,2.102493902,1.354933615,2.974555356
28/10/2005,3.08664,,4.506784544,3.369169265,2.434532769,,4.050309328,6.151543109,6.441368574,4.100452567,5.977648242,3.209815765,,4.050309328,4.514029917,,5.593629328,3.593834473,6.421877986
29/10/2005,5.397997314,,8.035408242,6.697772158,3.742551,,4.195221675,7.745582521,7.868757977,5.841800072,8.716497994,6.137052106,,7.970197314,7.535458988,,9.151235805,6.071841177,8.43078059
30/10/2005,4.647108343,,6.096114,5.459133878,,,3.652524,2.30411158,3.014183544,4.203131704,5.848370499,5.598317677,,6.55911,5.51185729,,4.866324088,5.707834237,3.380605935
31/10/2005,3.630164894,,4.728546253,3.711291568,3.169093929,,3.797403525,4.16033184,5.124683058,4.255430703,5.515233045,4.54212863,,4.49731679,3.402115288,4.714206238,3.565230528,4.050991013,4.759288158
01/11/2005,4.205772839,,4.918768159,4.357482738,3.330322151,,3.610105335,5.202365041,6.347175124,4.341528925,6.281582995,4.314075835,,5.162450671,4.981945507,5.995824951,5.117324508,5.054147161,5.374317126
02/11/2005,5.361768905,,6.122560332,6.066658709,1.755148181,,4.296661012,5.412488574,5.926928574,6.242158886,5.75303345,6.426877314,,5.883454793,6.622509328,5.642707676,5.390751426,5.311049751,5.71631941
03/11/2005,3.934378988,,2.905498988,5.76151245,,,2.449024235,3.50688655,4.62996,4.012201568,4.608223109,4.600977479,,2.811306053,3.050411798,3.663816472,3.224307231,2.738849546,4.398606043
04/11/2005,2.275129111,,3.296763327,3.342603532,2.412795982,,2.651901983,2.934481766,2.86202531,3.267447294,3.318500166,3.043166219,,3.659045041,3.195324453,2.846448478,2.833042892,3.188078823,3.302187479
05/11/2005,3.173587562,,3.659045041,4.139572642,3.267781012,,2.883762201,3.546737799,3.941624876,4.018658973,4.035818017,3.811203327,,2.919990454,3.514132438,2.724560357,3.745992604,4.202467562,3.795072597
06/11/2005,3.33299158,,4.543012438,4.581854716,3.528623544,,3.60108,3.992344235,5.209610672,4.823682156,4.412591095,4.180730672,,4.187976302,4.39809932,5.017134232,4.289415124,3.919887728,4.80239823
07/11/2005,3.325746053,,4.158993781,4.878384619,2.919990454,,2.5722,2.485252438,3.579343109,3.827089234,4.332888905,3.876413947,,4.62996,3.731501343,2.430594525,3.659045041,3.977852769,3.54360059
08/11/2005,2.804060166,,5.724050672,3.910174586,2.229240086,,2.449024235,5.608120332,5.767524195,4.573995616,6.100823698,3.37646531,,4.448818988,5.419734461,6.115920969,5.412488574,5.079189328,6.018085799
09/11/2005,6.180525887,,7.962951426,7.130002073,,,6.926825539,8.948357131,8.484637314,7.89740714,8.723743367,7.231142521,,7.991934461,6.412385539,8.390569902,7.883249751,7.325335456,8.644891547
10/11/2005,3.361973947,,4.20971345,3.838016763,,,3.10113126,3.37646531,4.977750249,4.165026619,5.187873781,3.724255765,,5.195119668,4.919785207,4.696281605,5.028469917,4.419836468,4.385673022
11/11/2005,4.919785207,,4.905294461,5.383849699,,,3.35472842,3.977852769,6.223999668,4.548166098,5.122663109,4.919785207,,3.963361766,4.376362686,4.866566389,5.405242686,4.014081177,5.627226119
12/11/2005,8.51361932,,8.448408905,7.602439591,,,6.499333101,5.847226899,5.178696171,8.792834202,8.325232935,9.10051665,,8.404935124,6.16319286,6.002994701,8.078882023,6.984791095,7.884727223
13/11/2005,6.608018325,,12.410865,6.691668841,,,6.803650083,9.267165373,8.404935124,7.473371225,8.890392604,6.506578988,,8.086126882,,8.827933414,9.223691592,7.600669917,9.443853906
14/11/2005,2.982260896,,8.387608785,3.532511836,,,2.840603411,6.337304564,6.861615124,4.197313902,6.598252196,2.974805117,,5.278601963,6.635530576,6.249978374,6.195646822,4.838718209,7.26826091
15/11/2005,5.521172769,,6.948562686,6.908143136,,,5.289313118,8.361461343,3.801837123,6.86852714,7.825284195,5.716805041,,7.383301012,6.035612769,8.559062377,6.296455456,6.470351095,7.970945824
16/11/2005,7.549950249,,10.4337126,8.447873373,8.926620497,,8.296250414,10.99887176,9.82507864,9.401982606,9.912026716,7.658634959,,9.107762023,8.368706716,10.10775982,9.72364136,8.999077314,10.83341654
17/11/2005,2.079496891,,2.789569111,3.146233244,1.630267562,,2.115725041,3.789466385,4.303906899,2.768074573,4.528521177,2.32584842,,3.260535124,3.470658657,4.604865617,3.840186053,2.724358234,4.641455933
18/11/2005,4.057554959,,4.977750249,5.106346359,4.064800692,,4.072046219,5.455962355,6.521070249,4.533098665,5.296557977,5.37626068,,6.339929751,5.854471758,5.904408963,5.506682023,4.919785207,5.842773906
19/11/2005,4.510322862,,4.737633321,4.476668969,4.175338569,,3.995882708,6.789158823,6.97029932,4.6643997,5.276000954,4.151410935,,5.96989666,5.335819523,6.734324148,4.83334334,4.558177615,6.512408108
20/11/2005,2.630165041,,5.115417479,3.297010978,2.724358234,,2.948972769,4.673433781,5.963156468,3.622604684,4.224204195,2.989716417,,3.637308202,3.992344235,6.080071189,,4.014081177,5.050996216
21/11/2005,4.756143387,,4.940564982,5.755050569,4.30964805,,5.251170479,6.977545207,6.528316136,5.239108404,5.84326211,5.247288,,5.649133803,5.163812908,5.823747858,,5.746197571,6.49660091
22/11/2005,2.876516673,,3.246044018,4.045874958,2.253392272,,2.81855158,2.81855158,4.245941343,3.428882425,3.977852769,2.919990454,,3.255308928,2.825797108,3.672779046,2.905498988,2.883762201,3.668618101
23/11/2005,6.876106899,,8.948357131,8.655371718,6.622509328,,7.636898325,9.817833781,9.57593329,8.203057551,8.738234627,7.441265539,,7.564442023,7.825284195,9.557471067,8.810690414,7.658634959,10.05888236
24/11/2005,6.528316136,,7.231142521,7.921944899,6.07908655,,7.093475805,8.158583698,7.824902995,6.069961414,6.941317314,5.992138988,,6.890597645,6.767421675,7.037252142,6.897843532,7.057246882,7.649061745
25/11/2005,3.144605041,,5.984893101,4.264861932,3.789466385,,3.977852769,5.593629328,8.631160629,4.942067661,6.18777126,4.53576655,,4.753135456,5.513926882,5.508272157,5.818243864,4.854574793,6.556954754
26/11/2005,3.164585377,,5.853703699,4.998648345,2.346158151,,2.82942,4.528521177,5.151645887,4.270497622,4.832617979,4.380534795,,2.276007312,4.965125377,4.441750583,5.159989075,3.6628128,4.931726388
27/11/2005,,,,6.324058248,,,,5.260330083,6.368911758,6.244311303,,,,,,4.090425411,,,6.015212137
28/11/2005,6.238490672,,4.956013101,8.161394598,5.687822521,,5.919682686,9.629447396,7.750896171,6.930948775,7.347073118,6.600772438,,,,11.77296815,3.31125469,,6.919073957
29/11/2005,7.62240655,,9.549745722,8.099288829,7.658634959,,7.854267231,10.40472957,10.95913075,8.812206469,9.549745722,7.042756136,,9.390341343,6.941317314,10.03785411,9.035305722,7.723845887,10.09911826
30/11/2005,1.775416191,,2.900222634,3.009455995,2.244177366,,2.156345995,2.570765947,3.561645602,2.503321114,4.289389917,2.717390401,,3.249755188,3.178056245,2.746070071,2.790881756,2.832108772,4.352622309
01/12/2005,4.990970842,,3.927133615,5.235585004,3.970607396,,4.543012438,3.557606219,3.651515183,4.584758215,4.11552,4.811101012,,4.61546874,3.883659834,2.429160472,3.753238234,4.593732106,4.282209878
02/12/2005,,,2.195427231,3.603592885,2.221943012,,2.637410672,1.978058017,,3.8227844,4.658942521,3.803957799,,4.499538657,2.854779834,2.265686874,1.978058017,3.492395547,3.203035651
03/12/2005,,,4.600977479,5.012648829,,,3.224307231,3.840186053,3.811055374,3.923950261,4.267677977,4.13001126,,3.782221012,4.456064876,3.158339046,3.832940166,4.072046219,4.513564349
04/12/2005,,,3.457515229,4.837817939,,,4.091592521,2.99244655,,4.474982378,3.373769181,3.80446334,,3.708255086,3.122531193,3.149376472,3.062712521,3.768572198,5.039500025
05/12/2005,2.58669126,,1.29696842,3.170285732,1.630267562,,1.999794907,2.5722,2.441778657,3.297582006,2.680884453,3.079394473,,3.231552604,2.412795982,2.821353889,1.77518032,2.963464235,3.016227928
06/12/2005,4.134573314,,3.688027562,4.608420397,3.810666611,,3.898150889,4.919785207,5.847226899,4.515879329,5.825489751,4.158993781,,4.789363864,4.050309328,4.848641756,4.485046882,4.2488932,5.966354227
07/12/2005,2.05776,,0.963669277,3.016994958,2.146797732,,1.470863698,2.644656456,3.898913752,3.149061635,3.028674959,2.470761177,,2.637410672,1.717215227,2.685125753,1.398407345,1.963566756,2.859596536
08/12/2005,2.5104672,,1.912847345,4.00279565,2.093988202,,2.66639345,0.912949814,1.608530672,3.131841939,3.014183544,3.115622521,,2.405550454,2.427287396,0.745669102,1.905601663,2.362076673,2.362400565
09/12/2005,4.738644195,,3.963361766,5.510575305,3.08664,,3.680781983,4.992242023,7.455757314,4.016506453,5.542909917,4.231450083,,6.151543109,4.702416302,6.897439183,4.905294461,4.195221675,6.042514754
10/12/2005,6.665983109,,8.078882023,7.678546359,6.477596468,,6.535562023,9.078779503,9.230937994,8.026555244,8.854164195,6.492088242,,9.238183367,8.071636136,8.516043361,8.115109917,7.455757314,9.475467788
11/12/2005,1.956321126,,4.600977479,3.57846316,1.760689008,,2.659147562,3.275026385,4.289415124,4.338160372,6.15878874,4.586486219,,5.774770083,3.434430454,3.280227116,3.361973947,2.246146385,3.741904349
12/12/2005,1.405653027,,1.420144235,2.036220397,1.434635444,,1.572302521,3.32936874,5.064698325,3.168433696,3.659045041,3.231552604,,3.50688655,1.992549328,4.369334407,2.15195345,2.238901012,3.233212393
13/12/2005,4.053163699,,5.276907397,4.501799106,2.751474623,,3.437394452,6.499333101,6.868861012,5.079825948,6.477267226,4.403918151,,4.933947226,4.310383699,6.682704724,5.479565377,3.764765548,6.875964914
14/12/2005,4.687925041,,5.615366219,5.002597186,4.39809932,,4.521275805,6.180525887,7.368809751,4.903323642,7.412283532,5.115417479,,6.231245041,6.354421012,6.552925917,,5.42697932,7.077142335
15/12/2005,5.854471758,,7.463002686,1.576347511,4.731398823,,5.137154113,8.13684655,8.260022006,6.330410039,8.311880645,5.94141932,,7.086229917,4.999486882,8.600289599,7.144194959,5.455962355,7.94364295
16/12/2005,6.064595805,,7.136949328,6.32800709,6.615263698,,6.122560332,7.651389328,8.107864544,7.238752117,9.201954444,6.100823698,,7.267370672,6.847123864,7.62159888,6.876106899,7.361563864,7.837306658
17/12/2005,1.782425899,,3.260535124,2.785084017,2.246146385,,2.32584842,4.789363864,6.26747345,3.734532938,4.970504876,2.564954473,,3.796712272,3.956115982,5.381006389,4.485046882,3.33299158,6.07700204
18/12/2005,1.630267562,,3.470658657,4.048387895,3.006938017,,3.12211856,3.840186053,4.984746118,4.373816208,5.071943698,3.144605041,,3.659045041,3.456167396,4.683733899,4.238695456,3.796712272,5.22487102
19/12/2005,0.818756622,,2.970709763,3.277984415,2.383813615,,2.420041766,4.369117314,6.050104544,3.553725798,4.390854461,2.876516673,,3.811203327,3.796712272,5.443743119,4.34738068,3.246044018,5.279475996
20/12/2005,1.934584235,,1.594039463,3.127206423,2.340339834,,2.144707562,3.079394473,4.086537479,2.804666691,3.789466385,2.927235982,,2.833042892,3.18083345,3.54909841,2.535971798,3.202570237,4.135637691
21/12/2005,1.144810083,,1.267985899,2.649384005,1.036125682,,1.333196673,2.927235982,5.042961177,2.41076487,3.340237108,3.441675982,,2.463515547,2.021531798,4.854019198,2.093988202,1.985303698,3.213094496
22/12/2005,5.282067231,,4.731398823,6.609100193,4.064800692,,4.405345207,4.144502521,6.318193118,4.677314716,4.571994959,5.622612106,,5.934174461,4.506784544,5.51902704,5.383505539,5.253084195,5.86863995
23/12/2005,2.912744876,,1.978058017,4.243680894,1.181038337,,1.876619091,3.289517799,5.122663109,2.331123487,4.318397645,3.064903109,,2.463515547,3.18083345,5.069116336,3.275026385,2.514234959,3.822375472
24/12/2005,5.108172106,,5.535664544,5.248149173,4.419836468,,4.956013101,7.238387894,7.281861675,5.538302078,6.15878874,5.216856302,,6.057349917,5.289313118,6.089033762,5.586383698,6.050104544,6.542584644
25/12/2005,3.434430454,,3.651799308,5.098807755,3.188078823,,3.956115982,3.659045041,4.586486219,3.837851524,3.477904235,3.999589763,,3.405447728,3.115622521,3.703251128,3.093885527,3.057657479,3.888476536
26/12/2005,2.81855158,,5.086434959,4.209218044,2.811306053,,2.854779834,4.332888905,4.72415345,3.990676884,3.637308202,3.630062521,,3.318500166,4.702416302,3.472021923,4.543012438,4.014081177,5.683268698
27/12/2005,2.130216456,,3.427184876,3.603592885,2.977955547,,2.405550454,2.622919308,3.369219834,3.347088625,3.275026385,3.50688655,,2.99244655,3.499641177,1.871342737,3.07214874,3.717010237,2.103743477
28/12/2005,5.173382521,,5.42697932,6.199845682,5.013978657,,5.448716468,4.158993781,4.927031095,5.331664905,,5.332786899,,4.811101012,5.354523532,0,4.383608574,5.23859345,4.864188133
29/12/2005,2.412795982,,4.274923864,3.698726731,3.275026385,,2.854779834,3.550360692,4.927031095,3.880900893,4.738644195,3.434430454,,3.927133615,4.274923864,0,3.738747231,3.514132438,4.418723219
30/12/2005,5.760278823,,7.839775456,7.029842149,5.65884,,5.75303345,1.536074318,4.91253932,6.905119257,6.999282355,6.245736302,,7.245633781,7.607915805,0,3.231552604,6.608018325,4.750666658
31/12/2005,2.894845296,,5.191004148,4.493182751,3.651269281,,3.855611228,0.62378093,2.79942609,4.31354699,4.334201756,3.825139198,,4.050991013,4.208728811,0,2.812391522,4.495524481,3.142682425
01/01/2006,3.60108,,7.926723532,5.214045402,3.69527345,,3.789466385,1.964452931,4.049198395,4.892561042,6.905088905,4.818346899,,4.514029917,6.752930672,0,5.180627894,5.42697932,4.231915651
02/01/2006,5.557401177,,6.216753781,6.692745564,5.274821343,,5.412488574,1.715991632,2.581162419,5.953728326,4.666187894,6.223999668,,5.477698988,5.390751426,0,6.448614461,6.216753781,3.823812457
03/01/2006,2.333093947,,3.789466385,4.330917057,2.970709763,,3.304009111,0.971322755,0,3.867986082,2.99244655,3.666290672,,3.528623544,3.644553781,0,3.514132438,3.60108,2.155474946
04/01/2006,5.745787562,,7.122458325,6.492426744,5.397997314,,6.013876136,3.173154609,0,6.930948775,7.441265539,5.825489751,,7.136949328,5.593629328,0,6.723947894,6.028366882,4.526497113
05/01/2006,6.40514068,,7.021018988,7.245239206,5.782015456,,6.550052769,2.781336476,1.701057644,5.76646342,6.463105207,5.999384876,,6.586281177,6.745685041,0,6.941317314,6.78191345,4.433093072
06/01/2006,3.579343109,,4.245941343,5.117834318,3.535869328,,3.774975124,0.777916259,5.687519516,4.41471316,4.434328242,4.354625539,,4.137256891,4.260433118,0.258116257,4.122765887,4.093783109,3.221716511
07/01/2006,2.659147562,,2.188181343,3.418710403,1.666495765,,2.195427231,1.654453444,3.599287588,3.019913377,4.289415124,2.941727396,,3.398202201,2.724358234,3.317868948,3.151850672,3.122868202,4.079595472
08/01/2006,4.108274473,,6.694965887,5.494061267,3.919887728,,4.463310249,6.355604224,6.524604966,4.927000743,6.18777126,4.680679668,,4.499538657,6.18777126,5.035059122,5.883454793,5.484944876,4.300890737
09/01/2006,4.216958823,,4.187976302,4.62996,3.89090531,,4.361871426,4.708252109,4.78411246,4.45130502,3.69527345,3.977852769,,4.238695456,3.898150889,4.292975049,4.506784544,4.934276468,5.164517691
10/01/2006,1.579548202,,4.666187894,2.268130978,0.949178068,,1.54332,8.028162355,8.340380621,1.915697034,5.535664544,1.753443327,,3.260535124,4.035818017,8.530383376,5.955911095,2.601182521,6.397449288
11/01/2006,4.166239668,,4.571994959,5.103833577,2.782323327,,3.593834473,4.862981771,6.411678698,4.46637271,4.898048574,4.709661675,,4.419836468,4.332888905,6.461868493,5.955911095,3.977852769,5.505082887
12/01/2006,5.267575456,,4.731398823,5.850184415,4.20971345,,4.64445126,7.064880657,7.795468796,5.00233688,6.332683864,4.869065539,,6.108069328,4.412591095,6.133845602,5.383505539,5.571892438,7.321429827
