Date,OXV,I75,CAV,OTM,IKV,OOA,PEA,MWM,OTG,DSM,SLB,CNC,PRO,CIN,EBS,DVP,AXA,BNW,EST
26/09/2005,12,,10,9.444444444,10,11,11,9,8.333333333,11.66666667,11,12,,9,12,,10,12.77777778,10.6
27/09/2005,9,,8,5.555555556,6,7,7,12,8.888888889,9.444444444,9.444444444,9.444444444,,9.444444444,9,,8,11,8.3
28/09/2005,7,,4.444444444,6.111111111,7.777777778,5.555555556,5.555555556,3,8.333333333,6.666666667,5.555555556,7,,7,6,,4,7,5.6
29/09/2005,2.777777778,,0,1.111111111,1,2,1,2,1.111111111,3.333333333,2,2,,0,1,,1,2,0.6
30/09/2005,7,,7,5,6,4,6,10,2.777777778,7.222222222,10,6,,9,8,,6,8,10
01/10/2005,15,,12,12.22222222,12,11,12,14,9.444444444,13.33333333,13,15,,15,12,,12,13,10
02/10/2005,18,,18,17.22222222,,17,17,18,12.77777778,19.44444444,19,19,,18,18,,17,18,18
03/10/2005,22,,21,21.11111111,23.88888889,20.55555556,22,16,13.88888889,22.77777778,22,23,,23,23,,21,23,21.1
04/10/2005,22,,22,21.11111111,22,22,22,14,13.88888889,22.22222222,20,22,,22,23,,19,23,18.88888889
05/10/2005,8,,6,8.333333333,7,9,7,4,10.55555556,6.666666667,5,9,,6,7,,5,7,5
06/10/2005,3,,4,2.222222222,4,2,2,2,1.111111111,3.333333333,3,3,,2.777777778,5,,3,4,2.8
07/10/2005,2,,2,0,0.555555556,1,0.555555556,2,-2.777777778,1.111111111,-1.111111111,1,,-1.111111111,1,,2,0,1.1
08/10/2005,1,,-0.555555556,-0.555555556,-1.666666667,0,0,1,-2.777777778,1.111111111,1,0,,-2.222222222,-1.111111111,,0,0,-1.111111111
09/10/2005,3,,3,2.222222222,2,1.666666667,2,3,1.111111111,3.888888889,2,3,,,2,,3,2,0.611111111
10/10/2005,6,,4,4.444444444,3,5,4,1,-0.555555556,5.555555556,1,5,,8.888888889,3,,2,5,-0.611111111
11/10/2005,8,,6,7.222222222,6.666666667,7,7,3,-0.555555556,8.333333333,7,7,,4.444444444,7,,6,7,3.888888889
12/10/2005,10,,9,9.444444444,6,10,9.444444444,9,3.333333333,10,10,10,,7,8,,10,10,9.388888889
13/10/2005,8,,7,8.888888889,7,8,10,7,6.666666667,7.777777778,7,8,,5,8,,6,9,5.611111111
14/10/2005,9,,6,6.111111111,5,7,6,7,7.222222222,8.333333333,8,7.777777778,,6,6.666666667,,,7.777777778,5
15/10/2005,6,,0,4.444444444,3,5,5,2,3.888888889,5.555555556,6,7,,2.777777778,4.444444444,6,,6,3.277777778
16/10/2005,7,,3,2.222222222,2,2,5,6,3.888888889,5.555555556,7,6,,1,3,2,,5,2.777777778
17/10/2005,13,,7,7.777777778,7,12,11,9,6.111111111,11.11111111,12.77777778,12,,7,10,9,10,11,7.777777778
18/10/2005,9,,6,6.666666667,5,16,7,7,9.444444444,7.777777778,8,8,,6,7,6,7,9,6.111111111
19/10/2005,9,,3,8.333333333,7,8,7,4,4.444444444,7.777777778,6,8,,5,4,4,3,6,2.777777778
20/10/2005,7,,2.222222222,7.222222222,6.111111111,7,6,0,-1.666666667,7.777777778,5,7.777777778,,0.555555556,2.222222222,-1,1,5.555555556,-0.611111111
21/10/2005,5,,-2.222222222,3.888888889,1,3,2,2,-1.666666667,3.888888889,3,4,,-2.222222222,-1.666666667,0,0.555555556,1,-1.111111111
22/10/2005,3,,-2.777777778,3.333333333,2,3,2,-3,-1.666666667,1.666666667,-1.111111111,3,,-3.888888889,-2.777777778,-1,-2.222222222,1,-3.888888889
23/10/2005,0,,0,1.111111111,0,0.555555556,0,1,-1.666666667,0,0,1,,0,-1.111111111,0,0,0,0.6
24/10/2005,0,,1,0,1,0,0,-3,-3.333333333,0,-2.777777778,1,,-4.444444444,-1.666666667,-3,-1.666666667,0,-2.8
25/10/2005,2,,-2.222222222,-0.555555556,0,0,0,-6,-3.333333333,0.555555556,-1.666666667,1,,-2.222222222,-1.111111111,-2,-1.111111111,-0.555555556,-5
26/10/2005,0,,-1.111111111,-2.777777778,-2.777777778,-1.111111111,-0.555555556,-3,-3.333333333,0.555555556,0,0,,-4.444444444,-0.555555556,-3,-1.666666667,0,-4.388888889
27/10/2005,3,,-1.666666667,0,-2.222222222,0,0,-2,-2.777777778,-1.111111111,0,0.555555556,,-5.555555556,-2.222222222,-5,-1.111111111,0,-6
28/10/2005,2,,0,0.555555556,-1.666666667,0,6,4,-2.222222222,1.111111111,1,0,,-1.666666667,-3.888888889,2,1,0,-2.8
29/10/2005,7,,7,5,5,3,4,9,2.777777778,6.666666667,8,7,,8,5,9,7,5,7.2
30/10/2005,10,,11,8.888888889,,9,10,3,9.444444444,8.888888889,10,11,,10.55555556,11,7,9,11,3.277777778
31/10/2005,4,,-1.111111111,1.111111111,2.777777778,2,2,1,2.222222222,5,2,5,,-1,0,1,0,4,-1.111111111
01/11/2005,-0.555555556,,-2.777777778,-2.777777778,-2.777777778,-1.666666667,-2.222222222,1,1.666666667,-0.555555556,1,-0.555555556,,-2.222222222,-3.888888889,1,-0.555555556,-1.666666667,-1.722222222
02/11/2005,4,,-0.555555556,1.666666667,-1.111111111,1,1,-1,2.222222222,2.222222222,3,4,,-0.555555556,-2.222222222,-1,0,2,-1.111111111
03/11/2005,11,,4,10.55555556,,10,11,1,2.777777778,8.333333333,3,10,,3,3,0,2,5,1.111111111
04/11/2005,4.444444444,,1,3.888888889,7,3,5,-1,-0.555555556,5.555555556,1,6,,1.666666667,0,-1,-0.555555556,4,0
05/11/2005,8,,1.666666667,6.666666667,5,7,6,2,-0.555555556,7.222222222,3,6,,0.555555556,1,-1,1,4,0
06/11/2005,7,,6,5.555555556,6,5,6,-3,-1.111111111,6.111111111,0,7,,1,4,-1,1,6,-1.111111111
07/11/2005,8,,7,5.555555556,6,7.222222222,6,4,-1.111111111,8.333333333,7,7,,5,6,2,5,9,3.888888889
08/11/2005,8,,6,6.666666667,6,7,7,6,2.222222222,8.333333333,7,7,,5,6,5,5,8,5.6
09/11/2005,1,,-3.333333333,0,,-0.555555556,2,-3,1.666666667,1.111111111,-1.111111111,1.666666667,,-3,-2.222222222,0,-2.222222222,1,-3.9
10/11/2005,-1.666666667,,-6.666666667,-4.444444444,,-3.333333333,-2.777777778,-2,-2.222222222,-2.222222222,-3.333333333,-2.222222222,,-5.555555556,-6.666666667,-1,-4.444444444,-1.666666667,-4.4
11/11/2005,4,,2,2.222222222,,1,2,2,-0.555555556,2.777777778,3,3,,3,-1.111111111,2,1,1,0
12/11/2005,11,,8,8.333333333,,7.777777778,11,3,4.444444444,10.55555556,7,12,,7,8,1,6,9,4.388888889
13/11/2005,1,,4.444444444,-1.666666667,,0,0,-2,1.666666667,1.111111111,-1.111111111,1,,-4.444444444,,-1,-1.111111111,1,-1.722222222
14/11/2005,1,,3,-1.666666667,,-0.555555556,0,-2,-1.111111111,1.111111111,-1.111111111,1,,-3.888888889,2,0,-2.777777778,0,-2.222222222
15/11/2005,-1.666666667,,-3.333333333,-1.666666667,-2.777777778,-0.555555556,-2.777777778,-6,0,-2.777777778,-3.888888889,-1.111111111,,-4.444444444,-4.444444444,-6,-4.444444444,-2.222222222,-4.4
16/11/2005,-11.11111111,,-12.77777778,-10.55555556,-11.11111111,-8.888888889,-10,-14,-10.55555556,-10,-13.33333333,-9.444444444,,-15.55555556,-12.77777778,-15,-14.44444444,-11.66666667,-14.38888889
17/11/2005,-13.33333333,,-15.55555556,-13.88888889,-14.44444444,-12.77777778,-13.88888889,-16,-17.22222222,-13.88888889,-16.66666667,-12.77777778,,-17.22222222,-15.55555556,-16,-15.55555556,-12.77777778,-15
18/11/2005,-2.777777778,,-4.444444444,-5,-2.777777778,-3.888888889,-3.888888889,-2,-11.66666667,-5,-2.222222222,-1.111111111,,-4.444444444,-4.444444444,-2,-5,-3.333333333,-2.222222222
19/11/2005,3,,2,1.111111111,2,1,2,0,-1.666666667,1.666666667,3,2,,1,1,0,1,2,0.6
20/11/2005,2,,1,2.222222222,1,1.666666667,0,-1,-1.111111111,1.111111111,1,3,,0,0,-1,,1,-0.611111111
21/11/2005,1,,0,-0.555555556,1,0,0,-1,-1.666666667,0,1,1,,0,-0.555555556,-1,,1,-2.8
22/11/2005,-0.555555556,,-0.555555556,-3.888888889,-0.555555556,0,-2.222222222,-2,-2.777777778,-1.666666667,0,2.777777778,,-1.111111111,-1.666666667,-2,-2.222222222,-0.555555556,-3
23/11/2005,4,,-0.555555556,2.777777778,3,3,2,-4,-1.111111111,3.888888889,2,5.555555556,,1,-0.555555556,-5,-1.666666667,1,-2.8
24/11/2005,-7.777777778,,-10,-12.22222222,-8.888888889,-10,-9.444444444,-12,-11.66666667,-7.777777778,-7.777777778,-7.777777778,,-9.444444444,-10,-12,-9.444444444,-8.888888889,-10.61111111
25/11/2005,-6.111111111,,-6.666666667,-7.222222222,-6.666666667,-6.666666667,-6.666666667,-8,-11.66666667,-6.666666667,-6.111111111,-5.555555556,,-7.222222222,-7.777777778,-9,-7.222222222,-6.666666667,-7.8
26/11/2005,-2,,-7.222222222,-5,-7.222222222,-5,-5.555555556,-10,-10.55555556,-3.333333333,-7.777777778,0,,-9.444444444,-8.333333333,-10,-7.777777778,-7.222222222,-10
27/11/2005,,,,10.55555556,,,,2,-10,11.11111111,,,,,,-1,,,3.888888889
28/11/2005,-2.222222222,,-4.444444444,-2.777777778,-3.333333333,-1.666666667,-2.777777778,-8,3.333333333,-3.333333333,-6.111111111,-2.777777778,,-6.111111111,,-8,-6.666666667,,-7.222222222
29/11/2005,-4.444444444,,-8.888888889,-5.555555556,-6.666666667,-5,-5.555555556,-11,-8.888888889,-6.666666667,-10.55555556,-4.444444444,,-10,-10,-12,-10,-7.222222222,-10.61111111
30/11/2005,-8.888888889,,-12.77777778,-10,-9.444444444,-8.333333333,-8.333333333,-13,-12.22222222,-9.444444444,-11.66666667,-8.333333333,,-12.22222222,-13.88888889,-14,-13.88888889,-9.444444444,-14.4
01/12/2005,-9.444444444,,-18.33333333,-16.66666667,-16.11111111,-14.44444444,-12.22222222,-21,-16.11111111,-13.33333333,-16.66666667,-11.11111111,,-18.33333333,-17.22222222,-20,-20,-12.22222222,-20
02/12/2005,-7.222222222,,-23,-13.33333333,-11.11111111,-11.11111111,-12.22222222,-23,-23.88888889,-11.11111111,-13.33333333,-9.444444444,,-12.22222222,-21.11111111,-20,-21,-14.44444444,-23.27777778
03/12/2005,,,-12.22222222,-9.444444444,,-10,-8.333333333,-16,-23.33333333,-8.888888889,-15,-7.222222222,,-13.33333333,-11.11111111,-16,-11.11111111,-8.888888889,-13.88888889
04/12/2005,,,-15,-17.22222222,,-13.88888889,-15.55555556,-22,-18.88888889,-16.11111111,-17.22222222,-13.33333333,,-18.88888889,-16.11111111,-22,-16.66666667,-13.88888889,-21.72222222
05/12/2005,-18.88888889,,-23.88888889,-20.55555556,-19.44444444,-20,-18.88888889,-24,-22.77777778,-19.44444444,-20.55555556,-16.66666667,,-21.11111111,-22.77777778,-23,-23.33333333,-20,-25
06/12/2005,-15.55555556,,-23.33333333,-21.11111111,-17.22222222,-18.33333333,-19.44444444,-26,-25,-19.44444444,-23.33333333,-18.33333333,,-23.33333333,-22.77777778,-24,-26.11111111,-18.88888889,-26.11111111
07/12/2005,-19,,-26.11111111,-23.33333333,-19,,-22.22222222,-21,-25.55555556,-22.22222222,-22.22222222,-20.55555556,,-23.88888889,-25,-20,-23.33333333,-18.88888889,-23.27777778
08/12/2005,-13.88888889,,-23.33333333,-17.22222222,-18.88888889,-20.55555556,-18.33333333,-22,-18.33333333,-18.33333333,-18.88888889,-17.22222222,,-22.22222222,-24.44444444,-20,-21.66666667,-18.88888889,-22.77777778
09/12/2005,-18.33333333,,-26.11111111,-21.66666667,-23.88888889,-20.55555556,-21.11111111,-19,-19.44444444,-20,-20,-20,,-22.22222222,-25,-20,-22.77777778,-21.66666667,-22.22222222
10/12/2005,-7.777777778,,-10,-6.666666667,-8.333333333,-7.777777778,-8.333333333,-8,-18.33333333,-8.333333333,-7.222222222,-6.666666667,,-8.888888889,-10,-7,-11.11111111,-7.777777778,-8.9
11/12/2005,1,,-4.444444444,-1.666666667,0,-2.222222222,-2.777777778,-5,-1.111111111,0.555555556,1,1,,0,-5,-2,-4.444444444,-1.111111111,-4.4
12/12/2005,-1.111111111,,-8.888888889,-3.888888889,-4.444444444,-2.777777778,-3.888888889,-11,-1.111111111,-1.666666667,-2.222222222,2,,-3.888888889,-8.888888889,-3,-8.333333333,-7.222222222,-8.9
13/12/2005,-3.333333333,,-6.111111111,-6.111111111,-7.777777778,-7.222222222,-6.666666667,-9,-8.333333333,-4.444444444,-4.444444444,-2.777777778,,-5,-10,-4,-10,-7.222222222,-8.3
14/12/2005,1.111111111,,-1.111111111,0,0.555555556,0.555555556,0,-4,-4.444444444,0.555555556,-1.666666667,1,,0,-1.111111111,-5,0,1,-5
15/12/2005,-4.444444444,,-6.666666667,-5.555555556,-4.444444444,-4.444444444,-5.555555556,-9,-7.777777778,-5,-6.111111111,-3.333333333,,-6.111111111,-7.777777778,-9,-8.333333333,-5.555555556,-8.3
16/12/2005,-9.444444444,,-15.55555556,-10.55555556,-10,-10.55555556,-8.333333333,-16,-12.77777778,-9.444444444,-12.22222222,-8.888888889,,-12.22222222,-15,-15,-16.66666667,-10,-16.11111111
17/12/2005,-11.11111111,,-20,-12.22222222,-13.33333333,-12.22222222,-11.11111111,-19,-17.77777778,-12.22222222,-15.55555556,-10,,-13.88888889,-18.88888889,-17,-20,-13.33333333,-18.3
18/12/2005,-13.88888889,,-21.66666667,-15,-13.88888889,-15,-13.88888889,-22,-20,-13.33333333,-16.66666667,-12.77777778,,-16.11111111,-20,-19,-21.66666667,-14.44444444,-20.61111111
19/12/2005,-15,,-24.44444444,-16.66666667,-16.11111111,-17.22222222,-16.11111111,-22,-20.55555556,-16.66666667,-18.33333333,-14.44444444,,-17.22222222,-23.33333333,-18,-23.88888889,-16.66666667,-22.22222222
20/12/2005,-10,,-18.33333333,-11.66666667,-12.77777778,-11.66666667,-11.11111111,-18,-20,-10,-12.77777778,-8.333333333,,-13.33333333,-17.77777778,-16,-17.77777778,-12.22222222,-16.11111111
21/12/2005,-11.66666667,,-20,-14.44444444,-15.55555556,-11.66666667,-12.77777778,-19,-16.11111111,-12.77777778,-14.44444444,-8.333333333,,-14.44444444,-18.88888889,-15,-19.44444444,-12.77777778,-18.88888889
22/12/2005,-2.222222222,,-8.888888889,-5,-4.444444444,-5.555555556,-5.555555556,-2,-15,-3.888888889,-1.111111111,-3.888888889,,-3.333333333,-8.333333333,-2,-7.222222222,-3.333333333,-2.8
23/12/2005,3,,-5.555555556,2.777777778,-1.666666667,2,2,1,-1.111111111,0,0,3,,0,-3.333333333,0,-1.666666667,0,-1.722222222
24/12/2005,2,,1,1.111111111,1,,1,-1,-1.111111111,1.111111111,0,2,,0,0,-1,-0.555555556,1,0
25/12/2005,0,,0,-0.555555556,-0.555555556,,0,-2,-1.666666667,-1.666666667,-1.111111111,0,,-2.222222222,-1.666666667,-3,-1.666666667,-0.555555556,-2
26/12/2005,-1.111111111,,-2.222222222,-1.666666667,-1.111111111,,-1.666666667,-3,-3.888888889,-1.666666667,-1.666666667,-1.111111111,,-2.222222222,-2.777777778,-3,-2.777777778,-1.666666667,-3.3
27/12/2005,-1.666666667,,-1.666666667,-2.777777778,-1.111111111,0,-1.111111111,-3,-6.666666667,-2.222222222,-2.222222222,-1.666666667,,-3.888888889,-2.777777778,-4,-2.222222222,0,-1.111111111
28/12/2005,0,,-0.555555556,-0.555555556,-0.555555556,0,0,-2,-6.111111111,-0.555555556,0,0,,-1.666666667,-1.666666667,-2,-2.222222222,0,-1.722222222
29/12/2005,0,,-0.555555556,0,-0.555555556,0,0,-3,-2.777777778,-1.111111111,-2.222222222,0,,-2.222222222,-2.222222222,-2,-2.777777778,0,-3.3
30/12/2005,1,,0,0.555555556,-0.555555556,1,0,-2,-2.777777778,-0.555555556,-0.555555556,1,,-1.111111111,-1.111111111,-3,-1.111111111,0,-2
31/12/2005,0,,-2,-2.222222222,-2,0,-1,-3,-3.888888889,-0.555555556,-1.666666667,0,,-2.222222222,-3,-4,-2.222222222,-1.666666667,-5.611111111
01/01/2006,-0.555555556,,-2.222222222,-1.666666667,-1.111111111,0,0,-4,-5.555555556,-1.111111111,-1.666666667,1,,-3.333333333,-3.888888889,-4,-3.888888889,-2.777777778,-7.222222222
02/01/2006,2,,1,1.666666667,1,2,1,-2,-5,1.111111111,1,2,,0,0,-2,-0.555555556,1,-0.611111111
03/01/2006,1,,1,1.111111111,1,1,0,-1,-2.222222222,1.111111111,0,2,,-0.555555556,0,-2,0,1,-1
04/01/2006,2,,-0.555555556,1.111111111,1,1,0,-3,-2.777777778,0.555555556,-1.111111111,0,,-1.111111111,-1.111111111,-3,-1.666666667,1,-2.222222222
05/01/2006,-2.222222222,,-3.888888889,-2.777777778,-3.333333333,-1.666666667,-3.333333333,-6,-5,-3.888888889,-3.888888889,-2.222222222,,-4.444444444,-5.555555556,-6,-5,-3.888888889,-6
06/01/2006,-4.444444444,,-5.555555556,-4.444444444,-4.444444444,-3.333333333,-5,-7,-7.222222222,-5,-3.888888889,-3.888888889,,-5,-6.111111111,-7,-6.111111111,-5,-6.111111111
07/01/2006,-1.666666667,,-5,-4.444444444,-3.333333333,-2.222222222,0,-6,-5,-2.777777778,0,0,,-1.111111111,-4.444444444,-5,-3.333333333,-1.666666667,-4.388888889
08/01/2006,0,,-0.555555556,-0.555555556,0,0,1,-5,-6.111111111,0,0,-0.555555556,,-2.222222222,-1.666666667,-6,-1.666666667,-0.555555556,-5
09/01/2006,-6.111111111,,-10,-9.444444444,-8.888888889,-5.555555556,-7.222222222,-9,-7.777777778,-7.222222222,-5,-5.555555556,,-6.666666667,-10,-8,-9.444444444,-6.111111111,-11.72222222
10/01/2006,-9.444444444,,-10,-10,-11.66666667,-8.333333333,-9.444444444,-6,-6.111111111,-9.444444444,-5.555555556,-7.777777778,,-8.888888889,-10.55555556,-6,-10.55555556,-7.222222222,-11.11111111
11/01/2006,-3.333333333,,-5.555555556,-3.333333333,-4.444444444,-2.222222222,-1.666666667,-3,-6.111111111,-3.888888889,-1.666666667,-2.777777778,,-5.555555556,-5.555555556,-4,-5,-2.777777778,-6.722222222
12/01/2006,2,,-1.666666667,1.666666667,0,0,2,-4,-3.888888889,0.555555556,1,2,,-0.555555556,-3.333333333,-3,-1.666666667,1,-1.722222222
13/01/2006,-2.777777778,,-5.555555556,-3.333333333,-3.333333333,-2.777777778,-2.777777778,-9,-7.222222222,-3.888888889,-4.444444444,-3.333333333,,-8.888888889,-6.111111111,-8,-7.777777778,-3.888888889,-7.8
14/01/2006,-7.222222222,,-10,-8.333333333,-8.888888889,-6.666666667,-5.555555556,-11,-8.333333333,-7.222222222,-7.222222222,-6.666666667,,-10,-10,-10,-10,-6.666666667,-10.61111111
15/01/2006,2,,0,-0.555555556,-1.111111111,0,1,-2,-6.666666667,2.222222222,0,3,,-1.111111111,-0.555555556,-1,-0.555555556,-1.666666667,-2.777777778
16/01/2006,-1.111111111,,-5,-1.666666667,-2.222222222,-1.111111111,-1.666666667,-7,-3.333333333,-2.777777778,-5,-1.111111111,,-5.555555556,-5.555555556,-7,-7.222222222,-5,-7.222222222
17/01/2006,-4.444444444,,-6.666666667,-6.111111111,-3.333333333,-5.555555556,-4.444444444,-7,-7.222222222,-5.555555556,-8.888888889,-3.888888889,,-10,-7.222222222,-8,-7.777777778,-6.666666667,-7
18/01/2006,-8.888888889,,-7.777777778,-10.55555556,-10,-8.333333333,-7.222222222,-8,-10.55555556,-8.333333333,-10,-8.888888889,,-12.22222222,-9.444444444,-10,-9.444444444,-9.444444444,-10
19/01/2006,1,,-2.222222222,-1.666666667,-5.555555556,-1.666666667,-2.777777778,-6,-7.222222222,-3.333333333,0,0,,-4.444444444,-3.333333333,-6,-3.333333333,-5,-4.4
20/01/2006,-1.111111111,,-2.777777778,-3.888888889,-2,-2.222222222,-1.666666667,-4,-6.111111111,-2.222222222,-1.666666667,-0.555555556,,-3.333333333,-3.888888889,-3,-3.888888889,-4.444444444,-4.4
21/01/2006,-2.777777778,,-6.666666667,-3.888888889,-2.777777778,-3.333333333,-2.777777778,-6,-5,-3.888888889,-3.888888889,-2.777777778,,-3.888888889,-5,-5,-7.777777778,-5.555555556,-7.222222222
22/01/2006,-2.222222222,,-11.66666667,-2.222222222,-4.444444444,-2.222222222,-2.222222222,-14,-6.111111111,-4.444444444,-8.888888889,-1.666666667,,-7.222222222,-11.66666667,-12,-12.77777778,-10.55555556,-15.61111111
23/01/2006,-4.444444444,,-12.77777778,-4.444444444,-7.777777778,-4.444444444,-5.555555556,-12,-12.22222222,-7.222222222,-6.111111111,-2.777777778,,-7.777777778,-12.77777778,-12,-14.44444444,-11.66666667,-15
24/01/2006,-1.666666667,,-5.555555556,-2.222222222,-2.777777778,-2.222222222,-1.666666667,-9,-7.777777778,-2.777777778,-5.555555556,-1.111111111,,-5,-5.555555556,-7,-6.666666667,-5,-7.222222222
25/01/2006,-6.111111111,,-8.888888889,-6.666666667,-6.111111111,-6.111111111,-4.444444444,-11,-9.444444444,-6.111111111,-6.666666667,-5,,-7.777777778,-8.333333333,-10,-10,-6.666666667,-10.61111111
26/01/2006,-2.222222222,,-2.222222222,-5,-5,-4.444444444,-3.333333333,-2,-10,-2.222222222,-1.666666667,-2.777777778,,-5.555555556,-3.333333333,-3,-2.222222222,-4.444444444,-3.9
27/01/2006,7.777777778,,2,3.888888889,-0.555555556,5,7,0,-2.222222222,5.555555556,2,6,,-2.777777778,-0.555555556,-1,2,0,-2.777777778
28/01/2006,6,,2,5.555555556,1.111111111,5,7,-2,-1.111111111,6.111111111,2,6,,-2.222222222,0,-2,1,0,-3.9
29/01/2006,3,,0,2.222222222,2,2,3,-1,-0.555555556,2.222222222,1,2,,0,-0.555555556,-1,0,0,-1
30/01/2006,1,,-0.555555556,0,1,0,1,-3,-3.333333333,0.555555556,-1.666666667,1,,-3.888888889,-1.666666667,-5,-1.666666667,-1.111111111,-2.222222222
31/01/2006,-3.333333333,,-1.666666667,-3.333333333,-5.555555556,-2.222222222,-2.777777778,-3,-3.888888889,-3.888888889,-2.777777778,-4.444444444,,-6.111111111,-2.777777778,-4,-3.333333333,-4.444444444,-5
01/02/2006,3,,1,1.666666667,0,1,2,-2,-2.777777778,2.777777778,1,3,,-0.555555556,-0.555555556,-2,-0.555555556,-0.555555556,-1
02/02/2006,5,,1,0.555555556,3,1.666666667,3,-1,-2.222222222,3.333333333,1,3,,-2.222222222,0,-2,0,0.555555556,-1.7
03/02/2006,-6.111111111,,-10,-6.666666667,-8.333333333,-6.666666667,-7.222222222,-13,-6.666666667,-7.777777778,-8.888888889,-5.555555556,,-10,-10.55555556,-12,-11.11111111,-10.55555556,-11.7
04/02/2006,-10.55555556,,-12.77777778,-11.66666667,-11.11111111,-10.55555556,-10,-14,-14.44444444,-11.66666667,-11.66666667,-10.55555556,,-12.22222222,-13.33333333,-15,-13.88888889,-13.33333333,-13.9
05/02/2006,-11.66666667,,-12.77777778,-12.22222222,-11.66666667,-11.11111111,-11.66666667,-15,-14.44444444,-12.77777778,-12.22222222,-12.22222222,,-13.88888889,-13.88888889,-14,-13.33333333,-13.33333333,-13.9
06/02/2006,-11.11111111,,-12.22222222,-11.11111111,-11.11111111,-11.11111111,-10,-13,-13.88888889,-11.11111111,-11.11111111,-11.11111111,,-13.33333333,-13.33333333,-13,-11.66666667,-12.22222222,-13.9
07/02/2006,-1.666666667,,-2.777777778,-5,-2.222222222,-3.333333333,-2.777777778,-9,-12.22222222,-2.222222222,-5.555555556,-1.666666667,,-4.444444444,-3.333333333,-10,-6.111111111,-3.333333333,-8.3
08/02/2006,-9.444444444,,-18.33333333,-9.444444444,-10,-9.444444444,-8.333333333,-16,-15.55555556,-11.11111111,-11.66666667,-10.55555556,,-15.55555556,-19.44444444,-16,-15.55555556,-13.33333333,-17.2
09/02/2006,-12.77777778,,-20,-13.88888889,-15,-12.77777778,-11.66666667,-14,-15.55555556,-14.44444444,-12.77777778,-15.55555556,,-16.66666667,-20.55555556,-12,-17.22222222,-17.22222222,-16.7
10/02/2006,-3.888888889,,-12.77777778,-5,-7.222222222,-3.333333333,-3.888888889,-8,-10,-7.777777778,-6.111111111,-4.444444444,,-7.222222222,-12.77777778,-8,-9.444444444,-10.55555556,-8
11/02/2006,-10.55555556,,-10.55555556,-10,-10,-8.333333333,-10,-10,-8.888888889,-9.444444444,-6.111111111,-11.11111111,,-7.777777778,-12.77777778,-12,-11.11111111,-11.11111111,-8.3
