Date,OXV,I75,CAV,OTM,IKV,OOA,PEA,MWM,OTG,DSM,SLB,CNC,PRO,CIN,EBS,DVP,AXA,BNW,EST
14/09/2005,24.44444444,,25,23.88888889,24.44444444,25,25.55555556,23,17.77777778,24.44444444,26.66666667,25,,26.11111111,26.11111111,,23.88888889,25,23.9
15/09/2005,21.66666667,,25.55555556,18.88888889,20.55555556,20,22.77777778,24,24.44444444,20.55555556,26.11111111,22.77777778,,24.44444444,23.88888889,,25,22.77777778,23.9
16/09/2005,25.55555556,,27.22222222,25,25,25.55555556,25.55555556,26,25,26.11111111,28.88888889,26.11111111,,28.33333333,27.22222222,,26.66666667,26.66666667,26.1
17/09/2005,26.11111111,,24.44444444,25,26.11111111,26.66666667,26.11111111,19,26.66666667,25.55555556,26.66666667,26.66666667,,26.66666667,27.22222222,,23.88888889,27.22222222,21.1
18/09/2005,31.11111111,,,29.44444444,30.55555556,30.55555556,30.55555556,25,17.77777778,31.11111111,31.11111111,32.22222222,,32.22222222,31.11111111,,29.44444444,31.11111111,27.2
19/09/2005,31.66666667,,,28.33333333,30,30,30,24,26.11111111,30,27.77777778,31.11111111,,28.33333333,27.77777778,,25,27.22222222,25
20/09/2005,32.22222222,,,29.44444444,32.22222222,31.11111111,31.11111111,29,23.88888889,32.77777778,34.44444444,33.33333333,,34.44444444,33.33333333,,31.66666667,33.33333333,31.1
21/09/2005,32.77777778,,,31.11111111,33.88888889,32.22222222,33.33333333,33,30,33.88888889,36.11111111,33.88888889,,36.66666667,35.55555556,,33.33333333,35,33.3
22/09/2005,27.22222222,,,28.88888889,27.22222222,29.44444444,27.22222222,19,26.66666667,26.66666667,26.66666667,30,,27.22222222,25.55555556,,23.88888889,27.22222222,22.2
23/09/2005,20.55555556,,,20,22.22222222,21.11111111,22.77777778,22,19.44444444,20.55555556,25,21.11111111,,23.88888889,25,,22.22222222,23.88888889,21.7
24/09/2005,29.44444444,,,26.66666667,23.33333333,28.33333333,27.22222222,21,22.22222222,23.33333333,25,31.11111111,,24.44444444,20.55555556,,20.55555556,24.44444444,20
25/09/2005,26.11111111,,,27.22222222,23.33333333,26.66666667,25.55555556,17,19.44444444,25,20.55555556,28.33333333,,20.55555556,,,20,21.11111111,19
26/09/2005,20.55555556,,22.22222222,20,20,21.11111111,21.11111111,21,16.66666667,19.44444444,21.66666667,19.44444444,,21.66666667,22.77777778,,20.55555556,21.11111111,20.6
27/09/2005,25,,26.66666667,24.44444444,25.55555556,25.55555556,25.55555556,26,20,25.55555556,28.88888889,25.55555556,,28.33333333,27.22222222,,26.11111111,26.66666667,26.7
28/09/2005,17.77777778,,17.22222222,17.22222222,16.11111111,16.66666667,15.55555556,16,26.66666667,16.11111111,20.55555556,18.88888889,,18.88888889,17.22222222,,17.22222222,17.22222222,15.6
29/09/2005,18.33333333,,18.88888889,17.22222222,18.33333333,18.33333333,17.77777778,19,12.77777778,18.33333333,20,18.88888889,,20,19.44444444,,18.33333333,18.88888889,18.3
30/09/2005,24.44444444,,26.66666667,23.33333333,25,23.88888889,25.55555556,26,19.44444444,25.55555556,28.33333333,26.11111111,,27.77777778,27.22222222,,26.66666667,26.66666667,26.72222222
01/10/2005,27.77777778,,30,26.66666667,26.11111111,28.33333333,28.33333333,29,25.55555556,27.77777778,29.44444444,28.88888889,,27.22222222,28.88888889,,28.88888889,28.33333333,29.38888889
02/10/2005,26.66666667,,28.33333333,25.55555556,,27.22222222,25.55555556,27,28.88888889,27.22222222,30,28.33333333,,28.88888889,28.88888889,,27.77777778,27.22222222,28.3
03/10/2005,30.55555556,,33.33333333,31.11111111,31.11111111,32.22222222,30.55555556,31,31.11111111,31.11111111,32.77777778,31.66666667,,32.77777778,33.33333333,,31.11111111,32.77777778,31.11111111
04/10/2005,31.11111111,,32.77777778,30,31.66666667,31.11111111,30.55555556,22,30.55555556,31.11111111,33.88888889,31.66666667,,33.88888889,33.88888889,,31.11111111,33.33333333,28.27777778
05/10/2005,26.11111111,,23.33333333,27.22222222,23.33333333,27.77777778,27.22222222,22,21.66666667,23.88888889,24.44444444,24.44444444,,24.44444444,25,,22.77777778,24.44444444,22
06/10/2005,11.66666667,,10,10.55555556,11.11111111,11.66666667,11.66666667,4,10.55555556,11.11111111,10,12.77777778,,11.11111111,10.55555556,,6.666666667,11.11111111,6
07/10/2005,11.11111111,,12.77777778,12.22222222,11.11111111,11.11111111,11.66666667,10,5,11.66666667,12.22222222,12.77777778,,12.77777778,13.33333333,,11.11111111,12.22222222,10.61111111
08/10/2005,15.55555556,,16.11111111,15,15.55555556,15.55555556,15.55555556,14,10,15,16.11111111,16.11111111,,1.666666667,16.66666667,,14.44444444,15.55555556,13.9
09/10/2005,15,,17.22222222,14.44444444,15,15,14.44444444,14,13.88888889,13.88888889,17.22222222,15.55555556,,,16.66666667,,15.55555556,15.55555556,15.61111111
10/10/2005,20,,20,19.44444444,20,20,19.44444444,17,15,20,20,20.55555556,,20,20,,18.33333333,20,17.8
11/10/2005,17.77777778,,21.11111111,16.66666667,17.77777778,17.22222222,17.22222222,18,16.66666667,17.77777778,20,19.44444444,,20.55555556,21.11111111,,18.88888889,19.44444444,17.8
12/10/2005,21.11111111,,16.66666667,20.55555556,18.33333333,21.66666667,21.11111111,13,16.66666667,17.77777778,16.66666667,20.55555556,,16.66666667,17.22222222,,14.44444444,16.66666667,13.88888889
13/10/2005,22.22222222,,22.22222222,21.11111111,21.11111111,21.66666667,21.66666667,18,13.33333333,22.22222222,27,23.88888889,,23.33333333,23.33333333,,13.33333333,22.22222222,19.38888889
14/10/2005,28.88888889,,28.33333333,27.77777778,28.33333333,28.33333333,27.22222222,23,17.77777778,28.33333333,27.77777778,30,,28.88888889,29.44444444,,,28.88888889,25
15/10/2005,21.66666667,,22.22222222,21.11111111,21.11111111,22.22222222,21.11111111,19,22.22222222,21.66666667,22.22222222,22.77777778,,22.22222222,22.22222222,13,,21.66666667,20
16/10/2005,22.77777778,,22.22222222,21.66666667,23.33333333,22.77777778,22.77777778,21,22.22222222,23.33333333,26.11111111,24,,25,24.44444444,21,,23.33333333,22.77777778
17/10/2005,26.11111111,,24.44444444,26.11111111,25.55555556,22.77777778,25.55555556,21,22.22222222,25.55555556,24.44444444,27.77777778,,25,25,20,22.22222222,24.44444444,22.77777778
18/10/2005,27.77777778,,28.88888889,26.66666667,27.77777778,27.77777778,27.77777778,26,21.66666667,27.77777778,29.44444444,28.33333333,,30,29.44444444,26,27.77777778,28.88888889,27.22222222
19/10/2005,21,,17.22222222,18.88888889,20.55555556,18.88888889,18.88888889,11,26.66666667,18.33333333,15,20.55555556,,15.55555556,15,11,14.44444444,17.77777778,12.77777778
20/10/2005,12.22222222,,16.11111111,10.55555556,10.55555556,11.66666667,11.66666667,14,12.22222222,11.11111111,16.11111111,12.77777778,,15.55555556,13.88888889,13,15.55555556,12.77777778,15.61111111
21/10/2005,15,,16.66666667,15.55555556,12.77777778,15.55555556,14.44444444,12,14.44444444,12.77777778,17.22222222,15,,16.66666667,13.88888889,11,14.44444444,14.44444444,15.61111111
22/10/2005,11.11111111,,12.22222222,10.55555556,11.66666667,11.66666667,10,9,12.77777778,11.66666667,10,11.66666667,,11.11111111,10.55555556,6,10,11.66666667,10.61111111
23/10/2005,8.333333333,,8.888888889,7.777777778,8.888888889,8.333333333,7.222222222,7,12.77777778,8.333333333,7.777777778,8.333333333,,8.333333333,7.777777778,6,7.222222222,8.888888889,9.4
24/10/2005,8.888888889,,8.333333333,8.888888889,8.888888889,8.888888889,7.777777778,7,12.77777778,8.333333333,10,9.444444444,,10,6.666666667,7,6.666666667,8.333333333,8.277777778
25/10/2005,12.22222222,,12.22222222,12.22222222,11.66666667,12.77777778,11.66666667,11,7.777777778,11.66666667,12.22222222,13.33333333,,12.77777778,11.11111111,11,10.55555556,12.22222222,10.61111111
26/10/2005,11.11111111,,13.33333333,12.22222222,11.11111111,12.77777778,11.66666667,12,11.11111111,11.11111111,15,12.22222222,,13.88888889,11.11111111,12,12.22222222,11.66666667,12.77777778
27/10/2005,15,,15.55555556,14.44444444,14.44444444,14.44444444,14.44444444,14,12.77777778,15,16.11111111,16.11111111,,16.11111111,13.88888889,6,13.88888889,15,13.9
28/10/2005,17.77777778,,17.22222222,15.55555556,17.22222222,16.66666667,17.22222222,17,14.44444444,17.22222222,18.88888889,18.33333333,,18.88888889,16.11111111,16,16.66666667,17.77777778,16.72222222
29/10/2005,21.11111111,,22.22222222,20,21.11111111,21.11111111,21.11111111,20,16.66666667,21.11111111,22.22222222,22.22222222,,22.77777778,21.11111111,18,21.66666667,22.22222222,21.11111111
30/10/2005,15,,14.44444444,15,,15,15,16,18.33333333,16.66666667,16.11111111,16.11111111,,15.55555556,13.88888889,14,14.44444444,15.55555556,13.9
31/10/2005,15,,13.88888889,12.77777778,15,13.88888889,14.44444444,11,15.55555556,14.44444444,14.44444444,15.55555556,,16.11111111,12.77777778,10,12.22222222,15,12.77777778
01/11/2005,19.44444444,,18.33333333,18.33333333,19.44444444,18.88888889,17.77777778,16,11.66666667,19.44444444,18.88888889,21.11111111,,19.44444444,17.22222222,15,17.22222222,18.88888889,17.22222222
02/11/2005,25,,26.66666667,23.88888889,23.33333333,25,25.55555556,23,15.55555556,25,26.66666667,25.55555556,,27.22222222,25.55555556,22,24.44444444,26.11111111,25
03/11/2005,21.66666667,,19.44444444,22.22222222,,22.77777778,22.77777778,10,23.33333333,21.66666667,16.66666667,22.77777778,,21.66666667,18.88888889,8,16.66666667,21.11111111,13.9
04/11/2005,17.22222222,,12.22222222,17.77777778,15.55555556,17.77777778,17.22222222,9,11.11111111,16.11111111,11.11111111,17.77777778,,13.88888889,12.77777778,8,9.444444444,15.55555556,8.888888889
05/11/2005,12.77777778,,11.66666667,14.44444444,11.66666667,13.88888889,12.22222222,9,7.777777778,11.66666667,10,13.33333333,,14.44444444,11.11111111,8,9.444444444,12.77777778,8.9
06/11/2005,13.88888889,,15,13.33333333,12.77777778,13.33333333,12.77777778,13,8.333333333,12.77777778,15,14.44444444,,16,12.77777778,12,13.33333333,14.44444444,13.27777778
07/11/2005,22.22222222,,20.55555556,20.55555556,22.22222222,21.66666667,22.77777778,18,12.77777778,22.22222222,18.88888889,22.77777778,,21.11111111,20,15,17.22222222,22.22222222,18.3
08/11/2005,22.22222222,,21.66666667,21.11111111,17.22222222,21.66666667,21.11111111,19,17.77777778,22.77777778,21.66666667,23.88888889,,23.88888889,20,18,20,21.11111111,20
09/11/2005,17.22222222,,13.33333333,18.33333333,,17.77777778,15.55555556,8,18.88888889,15,10,18.88888889,,11.11111111,12.22222222,6,10.55555556,12.77777778,9.4
10/11/2005,15,,16.11111111,13.33333333,,13.88888889,14.44444444,14,7.777777778,14.44444444,16.66666667,15.55555556,,17.22222222,15,13,15,16.11111111,15
11/11/2005,22.22222222,,20.55555556,20,,20,21.11111111,19,13.88888889,21.66666667,23.33333333,23.33333333,,22.77777778,18.88888889,19,20.55555556,21.11111111,20.61111111
12/11/2005,20.55555556,,18.33333333,19.44444444,,19.44444444,18.33333333,16,20.55555556,20.55555556,20,21.11111111,,20,17.22222222,16,16.66666667,19,16.11111111
13/11/2005,12.22222222,,7.777777778,11.66666667,,11.11111111,11.66666667,8,16.66666667,11.11111111,10.55555556,13.33333333,,10.55555556,,7,10,11.11111111,8.3
14/11/2005,7.777777778,,5.555555556,6.111111111,,6.111111111,6.666666667,7,7.222222222,7.222222222,10,8.333333333,,9.444444444,7.777777778,6,7.777777778,7.777777778,8.3
15/11/2005,5,,4.444444444,5,-2,5,4.444444444,3,7.222222222,3.888888889,3.888888889,5.555555556,,2.777777778,2.777777778,2,3.333333333,5,2.8
16/11/2005,-1,,-3,-1.666666667,-2.777777778,0,-2,-1,0.555555556,-2.777777778,-3.888888889,-1,,-4.444444444,-4,-6,-4,-2,-5
17/11/2005,-1,,-2,-1.111111111,-2,-1,-1,-2,-9.444444444,-2.777777778,-2,0,,-3,-3,-1,-4,-3,-2.777777778
18/11/2005,9.444444444,,7.222222222,9.444444444,9.444444444,9.444444444,8.333333333,5,-0.555555556,8.333333333,5.555555556,10.55555556,,5,6.111111111,4,6.111111111,7.222222222,6.722222222
19/11/2005,9.444444444,,6.111111111,10,7.777777778,8.888888889,7.777777778,5,4.444444444,7.777777778,6.111111111,10,,5.555555556,4.444444444,5,5.555555556,6.666666667,5.611111111
20/11/2005,5,,1.666666667,4.444444444,3.333333333,5,4.444444444,7,5,3.888888889,5.555555556,5.555555556,,2.777777778,1.666666667,7,,3.888888889,5.611111111
21/11/2005,11.66666667,,9.444444444,12.22222222,10,11.66666667,11.66666667,6,6.111111111,10,10,13.33333333,,8.888888889,8.888888889,5,,10.55555556,7.777777778
22/11/2005,6.666666667,,3.888888889,6.111111111,6.111111111,6.111111111,5.555555556,6,6.111111111,5.555555556,8.333333333,7.222222222,,7.222222222,3.333333333,6,3.333333333,5.555555556,5
23/11/2005,13.88888889,,10.55555556,13.88888889,13.33333333,13.33333333,12.77777778,8,6.111111111,13.33333333,13.33333333,15.55555556,,12.77777778,10.55555556,8,9.444444444,12.77777778,9.388888889
24/11/2005,4.444444444,,0,3.333333333,3.333333333,2.777777778,2.777777778,-5,8.888888889,3.888888889,2.222222222,6.111111111,,1.666666667,-1,-5,-1.666666667,1.111111111,-3.888888889
25/11/2005,3.888888889,,-1,1.111111111,3.333333333,1.111111111,2.777777778,-3,-6.666666667,3.333333333,5.555555556,4.444444444,,4.444444444,-1,-2,-2,2.777777778,-1.722222222
26/11/2005,15.55555556,,8.333333333,14.44444444,15,14.44444444,14.44444444,4,-0.555555556,14.44444444,10.55555556,16.11111111,,13.33333333,9.444444444,3,6.666666667,12.77777778,6.111111111
27/11/2005,,,,12.77777778,,,,11,8.333333333,13.33333333,,,,,,8,,,11.11111111
28/11/2005,10.55555556,,11.66666667,12.77777778,10.55555556,10.55555556,10,8,10.55555556,11.66666667,11.11111111,11.11111111,,8.888888889,,2,3.888888889,,9
29/11/2005,-2,,-5,-2.777777778,-3,-1.666666667,-2.777777778,-7,3.888888889,-3.333333333,-4,-1,,-4,-5,-7,-5,-3,-6.1
30/11/2005,-1,,-5,-2.222222222,-2,-1,-1.111111111,-7,-7.222222222,-2.777777778,-5,0,,-4,-6,-7,-6,-3,-6.7
01/12/2005,-5,,-6,-3.888888889,-3,-3,-4,-8,-6.666666667,-3.888888889,-6,-2,,-7,-7,-8,-7,-6,-7.777777778
02/12/2005,-7,,-9,-7.777777778,-8,-7,-8,-12,-8.333333333,-8.333333333,-10,-5,,-9,-10,-12,-11,-8,-11.7
03/12/2005,,,-6,-5,,-4,-5,-10,-11.11111111,-6.111111111,-7,-3,,-7,-7,-11,-7,-6,-8
04/12/2005,,,-9,-7.222222222,,-6,-7,-13,-10,-8.888888889,-11,-5.555555556,,-13.88888889,-10,-12,-10,-9,-12.2
05/12/2005,-7,,-14,-8.333333333,-8,-8,-8,-17,-13.33333333,-9.444444444,-12,-5,,-11,-13,-15,-15,-11,-15
06/12/2005,-10,,-15,-11.11111111,-12,-11,-11,-15,-16.11111111,-11.66666667,-15,-8,,-15,-16,-17,-17,-14,-16.7
07/12/2005,-12,,-13,-13.88888889,-14,,-14,-12,-16.66666667,-12.77777778,-12,-12,,-14,-15,-13,-15,-13,-11.72222222
08/12/2005,-10,,-8.888888889,-10.55555556,-11,-13,-8,-13,-12.77777778,-11.66666667,-11,-9.444444444,,-12,-11,-14,-11,-11,-11.72222222
09/12/2005,-3,,-8,-4.444444444,-4,-4,-4,-7,-13.88888889,-6.111111111,-6,-3,,-8,-9,-7,-8,-8,-8.277777778
10/12/2005,3.333333333,,2.777777778,2.222222222,3,2.777777778,2.777777778,2,-1.111111111,2.777777778,2.777777778,4.444444444,,2.222222222,1.666666667,1,2.222222222,3.333333333,2.222222222
11/12/2005,3.888888889,,1.666666667,2.222222222,2.777777778,2.777777778,2.777777778,-1,1.666666667,2.777777778,3.888888889,4.444444444,,2.777777778,1.111111111,1,0.555555556,3.333333333,0
12/12/2005,3.333333333,,2.222222222,1.111111111,4.444444444,1.111111111,2.777777778,1,1.666666667,3.888888889,3.333333333,5,,3.333333333,1.111111111,1,1.111111111,3.333333333,1.111111111
13/12/2005,6.666666667,,2.222222222,5,6.111111111,3.333333333,5,2,1.666666667,6.111111111,4.444444444,7.777777778,,5,1.111111111,1,1.666666667,2.777777778,1.722222222
14/12/2005,3.333333333,,1.666666667,2.777777778,3.333333333,2.777777778,2.777777778,2,1.666666667,3.333333333,3.333333333,5,,2.222222222,1.111111111,1,0.555555556,3.333333333,2
15/12/2005,1.666666667,,-1,1.111111111,1.666666667,1.111111111,1.666666667,-4,1.666666667,1.111111111,-1,2.222222222,,0,-1,-5,-6,1.111111111,-4.388888889
16/12/2005,-3,,-6,-3.888888889,-3,-3,-5,-9,-7.222222222,-4.444444444,-5,-2,,-5,-6,-9,-7,-5,-8
17/12/2005,-4,,-11,-4.444444444,-6,-6,-6,-13,-11.11111111,-6.111111111,-10,-2,,-7,-11,-13,-12,-8,-12.77777778
18/12/2005,-6,,-13,-8.333333333,-8,-8,-11,-14,-13.88888889,-8.333333333,-11,-4.444444444,,-10,-13,-14,-14,-10,-13.88888889
19/12/2005,-3,,-11,-5.555555556,-4,-6,-5,-9,-15,-4.444444444,-4,-1.666666667,,-4,-9,-8,-11,-5,-7.222222222
20/12/2005,1.111111111,,-10,0.555555556,-1,0,0,-10,-8.333333333,0.555555556,-6,3.333333333,,-3,-10,-10,-10,-5,-8.888888889
21/12/2005,5,,-7,3.333333333,1.666666667,1.666666667,2.777777778,-2,-10,5,0,5,,0,-7,-2,-7,-2,-6.7
22/12/2005,11.66666667,,3.888888889,10,12.22222222,7.222222222,10.55555556,4,0.555555556,12.22222222,7.222222222,12.77777778,,8.333333333,3.333333333,4,3.333333333,10,2.777777778
23/12/2005,9.444444444,,2.777777778,9.444444444,8.888888889,6.111111111,7.222222222,4,4.444444444,8.333333333,6.111111111,10.55555556,,8.333333333,3.333333333,6,3.333333333,6.111111111,3.888888889
24/12/2005,5.555555556,,2.777777778,4.444444444,4.444444444,,4.444444444,2,5.555555556,5,3.888888889,5.555555556,,3.888888889,1.666666667,1,2.222222222,4.444444444,2
25/12/2005,2.222222222,,1.111111111,1.666666667,1.666666667,,1.666666667,-1,1.111111111,1.111111111,1.111111111,2.777777778,,0,0,0,0,2.222222222,0
26/12/2005,3.888888889,,0.555555556,2.222222222,3.888888889,,2.777777778,1,-1.666666667,3.333333333,4.444444444,5.555555556,,5.555555556,0,0,0,2.222222222,0.611111111
27/12/2005,1.666666667,,0.555555556,7.222222222,0.555555556,5.555555556,1.111111111,-1,-0.555555556,0.555555556,2.777777778,6.111111111,,0,0,0,0,1.666666667,1.111111111
28/12/2005,1.111111111,,0.555555556,0.555555556,1.111111111,1.111111111,0,-1,-1.111111111,1.111111111,2.777777778,1.666666667,,0,0,-1,0,1.666666667,0
29/12/2005,2.222222222,,1.111111111,1.666666667,1.666666667,2.222222222,1.666666667,0,-1.111111111,1.111111111,1.666666667,2.777777778,,0,0,0,0,2.222222222,0
30/12/2005,4.444444444,,1.111111111,3.888888889,3.333333333,3.888888889,2.777777778,1,0,2.777777778,2.222222222,5,,0.555555556,0.555555556,0,1.111111111,2.777777778,1
31/12/2005,4.444444444,,0,3.333333333,3.333333333,2.777777778,2.777777778,-1,0,3.333333333,2.222222222,4.444444444,,2.222222222,0,-2,0,1.111111111,-1
01/01/2006,10,,2.222222222,8.333333333,7.222222222,7.777777778,7.777777778,-1,-1.111111111,8.333333333,1.666666667,12.77777778,,2.777777778,1.111111111,-3,1.111111111,3,0
02/01/2006,5.555555556,,1.666666667,6.111111111,3.333333333,6.111111111,4.444444444,0,-1.666666667,3.333333333,1.666666667,7.222222222,,0.555555556,0.555555556,-1,0.555555556,2.777777778,0.611111111
03/01/2006,4.444444444,,1.666666667,3.888888889,3.888888889,4.444444444,2.777777778,1,-1.111111111,3.333333333,2.777777778,5,,3.333333333,0.555555556,0,0.555555556,3.333333333,0
04/01/2006,6.666666667,,1.666666667,6.666666667,6.666666667,6.111111111,5.555555556,1,0,7.777777778,5,10,,6.666666667,1.111111111,0,1.111111111,5,1.111111111
05/01/2006,2.222222222,,-0.555555556,1.666666667,1.111111111,1.666666667,1.666666667,-3,0,0.555555556,0,2.777777778,,-1,-1,-3,-1,1.111111111,-2.777777778
06/01/2006,3.333333333,,1.666666667,2.222222222,2.222222222,2.222222222,3.888888889,1,-4.444444444,1.666666667,4.444444444,3.333333333,,2.777777778,0.555555556,1,1.111111111,2.222222222,2.222222222
07/01/2006,11.66666667,,2.222222222,10.55555556,10,9.444444444,11.11111111,1,1.111111111,10.55555556,7.222222222,12.77777778,,8.888888889,1.666666667,0,2.222222222,7.222222222,1.722222222
08/01/2006,5,,2.222222222,7.777777778,2.777777778,6.666666667,5.555555556,-1,0.555555556,3.333333333,2.222222222,6.666666667,,0.555555556,1.111111111,-1,0.555555556,2.222222222,0.611111111
09/01/2006,2.222222222,,0.555555556,2.222222222,1.666666667,2.222222222,2.777777778,-3,-1.111111111,1.666666667,1.111111111,3.333333333,,0,0,-2,0,1.111111111,-2.777777778
10/01/2006,3.333333333,,0,0.555555556,3.888888889,1.111111111,3.888888889,1,-2.222222222,3.888888889,5,3.333333333,,4.444444444,0.555555556,0,0,2.777777778,-0.6
11/01/2006,11.11111111,,3.333333333,8.333333333,10.55555556,8.333333333,11.11111111,4,1.666666667,10,11.11111111,12.22222222,,10,3.888888889,5,4.444444444,9.444444444,2.777777778
12/01/2006,13.88888889,,3.888888889,13.33333333,11.11111111,13.33333333,15.55555556,4,4.444444444,11.11111111,8.888888889,13.88888889,,9.444444444,4.444444444,2,3.888888889,10,3.9
13/01/2006,2.777777778,,0.555555556,2.777777778,2.222222222,2.222222222,2.777777778,-1,2.777777778,1.666666667,2.222222222,3.888888889,,1.111111111,0,-1,0,1.666666667,-0.6
14/01/2006,8.888888889,,3.333333333,6.111111111,9.444444444,6.666666667,7.777777778,3,-1.666666667,9.444444444,10,10,,9.444444444,3.888888889,1,2.222222222,6.111111111,1.111111111
15/01/2006,15,,6.111111111,14.44444444,15,15,15.55555556,3,2.222222222,14.44444444,15,16.11111111,,14.44444444,8.888888889,2,5,11.66666667,2.777777778
16/01/2006,5.555555556,,2.222222222,5.555555556,3.333333333,3.333333333,4.444444444,0,6.111111111,5,5.555555556,6.111111111,,5.555555556,1.111111111,-1,1.111111111,2.222222222,1.111111111
17/01/2006,0,,-2,-1.111111111,-1,0,0,-4,-1.111111111,-1.666666667,-1,0,,-1,-2,-4,-3,-3,-3.888888889
18/01/2006,10.55555556,,3.888888889,9.444444444,10.55555556,9.444444444,11.11111111,-1,-4.444444444,10.55555556,7.222222222,12.22222222,,10.55555556,6.111111111,-1,2.222222222,7.777777778,-0.611111111
19/01/2006,12.77777778,,2.777777778,13.88888889,11.66666667,14.44444444,12.77777778,-3,1.666666667,11.66666667,4.444444444,13.88888889,,8.888888889,2.222222222,-2,1.666666667,6.666666667,-1.722222222
20/01/2006,0,,-1,-1.111111111,0,0,1.111111111,-2,1.666666667,0,1.111111111,0.555555556,,0,-1,-2,-2,-2,-2
21/01/2006,0,,0,-1.111111111,0,0,1.111111111,1,-2.777777778,-0.555555556,7.222222222,0.555555556,,3.333333333,-1,0,0,-2,-1
22/01/2006,1.666666667,,0,0.555555556,1.111111111,0.555555556,2.222222222,0,2.222222222,0.555555556,1.111111111,2.777777778,,0,0,-1,-1,0,-2.2
23/01/2006,3.333333333,,2.777777778,1.666666667,3.888888889,1.666666667,3.888888889,4,-5,2.777777778,6.111111111,2.777777778,,4.444444444,2.222222222,2,3.333333333,1.666666667,3.9
24/01/2006,8.333333333,,3.333333333,7.777777778,8,7.222222222,7.777777778,4,3.888888889,8.333333333,6.111111111,10,,5.555555556,3.333333333,3,2.777777778,4.444444444,2.8
25/01/2006,6.666666667,,1.111111111,4.444444444,6.111111111,5,5.555555556,1,1.111111111,6.666666667,8.333333333,7.222222222,,7.777777778,3.333333333,0,-1,4.444444444,0
26/01/2006,16.66666667,,8.333333333,12.22222222,16.66666667,12.77777778,16.66666667,8,3.333333333,15.55555556,15,15,,14.44444444,14.44444444,5,7.777777778,15,6.111111111
27/01/2006,15,,11.11111111,13.88888889,15.55555556,14.44444444,15.55555556,7,8.333333333,14.44444444,14.44444444,13.88888889,,14.44444444,12.77777778,5,7.777777778,13.33333333,5
28/01/2006,11.11111111,,6.111111111,8.888888889,8.888888889,8.888888889,8.888888889,2,8.888888889,10,8.333333333,10,,8.333333333,5.555555556,2,4.444444444,6.666666667,2.8
29/01/2006,9.444444444,,3.333333333,8.888888889,7.222222222,8.888888889,8.888888889,1,3.888888889,7.777777778,4.444444444,8.888888889,,5,3.333333333,0,1.111111111,6.111111111,1.111111111
30/01/2006,4,,1.111111111,3.888888889,3.888888889,3.333333333,3.888888889,-1,1.111111111,3.888888889,2.222222222,4.444444444,,1.666666667,0.555555556,0,0.555555556,1.111111111,0
31/01/2006,13.88888889,,8.333333333,11.11111111,13.88888889,11.11111111,13.33333333,2,-0.555555556,13.88888889,9.444444444,12.77777778,,11.66666667,8.888888889,1,6.666666667,10.55555556,3.888888889
